Consumer,Producer,Consumerrating,Producerrating,TAG
112,106,0.45582811109427346,0.31317238701121697,G
111,106,0.8784823312655268,0.7836531336341256,G
111,106,0.9901766936244019,0.20019140638761446,G
113,106,0.5297326660212921,0.5277905682170478,G
110,106,0.4069411257357586,0.1778216797348111,G
111,106,0.557042966840982,0.7748089973282928,G
111,106,0.4861697413172168,0.1979382630426182,G
113,106,0.40669188403125367,0.06816130811481058,G
114,106,0.5783481080886499,0.8960361484269599,G
114,106,0.6701422863970856,0.8038308470714224,G
114,106,0.45596485047959523,0.8783351779475488,G
110,106,0.613097054468648,0.0380113900777127,G
115,106,0.7921370326918936,0.276849907115004,G
112,106,0.9924339895697382,0.14698210236784393,G
113,106,0.36044312183011384,0.8988898476019395,G
112,107,0.30334329287514883,0.9915299217554082,G
110,107,0.8286703236525592,0.3875830928967188,G
111,107,0.17565482289006418,0.8986775346365063,G
111,107,0.5921416396752202,0.10791140351579698,G
114,107,0.9094159361699161,0.48794405394054585,G
112,107,0.49797872927510345,0.5780815788005151,G
113,107,0.35282750001991425,0.30569184087782375,G
112,107,0.9035456726072598,0.5366298576441076,G
114,107,0.7371636411566866,0.35701762041985485,G
114,107,0.07285681971975455,0.932221308291761,G
115,107,0.7995898029050282,0.4705240397383659,G
112,107,0.6373283512780474,0.9672393917495706,G
111,107,0.14180015303446913,0.4254520170537529,G
110,107,0.19146874796360525,0.36645655505336094,G
113,107,0.9791928037024509,0.861354874236599,G
112,107,0.33176334106541516,0.7551123240228993,G
111,107,0.8240670846706182,0.4231255849697343,G
114,107,0.5077638832509251,0.9067369903660015,G
115,107,0.011325555250973895,0.8464216716717828,G
115,107,0.6814827539857895,0.023191587452132345,G
113,107,0.6246078242241185,0.9747494462637438,G
112,107,0.49396749072799806,0.3682898327981765,G
111,107,0.24621612999262554,0.8314761239772879,G
113,107,0.613206331682791,0.1168096215191835,G
112,107,0.8008728303098581,0.9583151357309955,G
115,107,0.05919447484794438,0.24396294763206372,G
114,107,0.7731646678035908,0.790687846517703,G
114,107,0.42579848001892817,0.8421059395496058,G
115,107,0.002345558670384662,0.23828170362391554,G
113,108,0.36678833803721034,0.11157683320911327,G
112,108,0.051035380475973224,0.7384679202927584,G
113,108,0.7948367428968688,0.1077133409911214,G
111,108,0.4618810065648806,0.37515869135958524,G
110,108,0.7348784077187949,0.6839612245636909,G
112,108,0.07962102677344107,0.13111698068342947,G
114,108,0.009505980345450471,0.8335626234040427,G
112,108,0.9700198412937414,0.4302071619960952,G
112,108,0.21727979386959084,0.5703499659629915,G
115,108,0.022443612399310253,0.7885376750930911,G
110,108,0.2000026583562945,0.8603401905193624,G
114,108,0.2615060061035076,0.6019310676711611,G
112,108,0.6960708173329735,0.6913838143281293,G
115,108,0.7423057210031234,0.4080085317119747,G
115,108,0.38583037751767735,0.20968971845441664,G
114,108,0.7352069720942715,0.7560126683012744,G
114,108,0.51709157361475,0.17487606372639242,G
115,108,0.22134698624206217,0.8489466872549015,G
110,108,0.40388403438059073,0.19815371434070128,G
112,108,0.9067566564754601,0.21959315970896076,G
114,108,0.39238183264041837,0.8308782953994589,G
114,108,0.23916298429422278,0.4798551353253776,G
111,108,0.8309811505098555,0.8954038347920629,G
110,108,0.2482109590185595,0.5308022102625263,G
112,108,0.1985522954691189,0.08172574826113355,G
115,108,0.7394935189779719,0.8655911651110135,G
110,108,0.3687304187717798,0.49033560080146676,G
113,108,0.4048653660441375,0.9964291739363469,G
113,108,0.012161905509120885,0.002017678878407425,G
112,108,0.7934558883988426,0.7358608455801487,G
111,108,0.5473052205769033,0.5661495725987926,G
112,108,0.3120879648604846,0.3998121304889809,G
112,108,0.5569367082441643,0.9355521871650204,G
112,108,0.40179529901307043,0.6695571344117829,G
111,108,0.7921792124086715,0.9242627687794138,G
111,108,0.0838703846899258,0.7176432784471761,G
115,108,0.15500232486790055,0.46926577374890555,G
112,109,0.8921047118166022,0.7362144777915407,G
112,109,0.2806611658834762,0.5137436464667401,G
113,109,0.36280708226638625,0.5516624460330292,G
111,109,0.5187089878293277,0.9026007716223406,G
114,109,0.21645293900854923,0.40039988629159695,G
110,109,0.6139922338853687,0.29596600048634214,G
113,109,0.9181067460282486,0.28735692567266535,G
114,109,0.212873396390442,0.01791743415042668,G
113,109,0.44675427354817243,0.06136200171313133,G
112,109,0.06682804017659216,0.45224793729731805,G
112,109,0.10022788548944261,0.5121005041807208,G
115,109,0.606331596350091,0.5638715169289779,G
113,109,0.5279007346022481,0.7203460418173385,G
110,109,0.015668381431882095,0.6183982814751836,G
113,109,0.19813558605975368,0.5604580382639155,G
114,109,0.5468779391278763,0.7442780486692641,G
113,109,0.15941938427686497,0.32274459379293663,G
112,109,0.6280679706128318,0.04152424317304659,G
111,109,0.8795480291335148,0.15808335910978366,G
113,109,0.3766875312075597,0.009943036678915051,G
114,109,0.6426390257358862,0.7717136715868417,G
113,109,0.3923423237101,0.08837884898903126,G
110,109,0.2873854528823736,0.6996834429756559,G
113,109,0.35291730799215126,0.2817076276522348,G
115,109,0.5208976892385044,0.49923785613356464,G
112,109,0.6291498137341892,0.803207855091375,G
115,109,0.8393752786081918,0.09474990327399702,G
115,109,0.1619511803560364,0.5865516376320478,G
115,109,0.7787462318760464,0.5296746378932785,G
111,109,0.945431019032736,0.3959581446594753,G
115,109,0.45426273780064563,0.46667951873501823,G
113,109,0.5458835386555957,0.791741152623314,G
111,109,0.8153407016808366,0.7334580223344054,G
112,109,0.11051070895358106,0.4327912546350148,G
115,109,0.7831593714098782,0.8806488290501401,G
110,109,0.5922908481330066,0.10323317115379949,G
115,109,0.22790432050572074,0.7209012070663218,G
114,110,0.10469860556095523,0.18812002457720967,G
112,110,0.3017168159245299,0.7025487815936575,G
113,110,0.08578691829507468,0.1622262387702461,G
111,110,0.967552910911044,0.9120714278228316,G
112,110,0.21157003051996015,0.4198248010222939,G
112,110,0.09747745562818189,0.4392830916051006,G
115,110,0.19187149586804686,0.5366483943542474,G
112,110,0.921763141345221,0.057080613367743394,G
115,110,0.8388026747848453,0.49784457649732894,G
112,110,0.5076736037058898,0.7138499686467532,G
114,110,0.8822328159632244,0.18198703043373987,G
114,110,0.37732293357175883,0.05983779336632966,G
113,110,0.7329414465298615,0.7540087142879235,G
111,110,0.4879274790227702,0.5840572454699986,G
112,110,0.6022068830061269,0.9234724808679923,G
111,110,0.5591404392945615,0.869324892657978,G
114,110,0.6596645297943893,0.672072587931013,G
114,111,0.6462148194576189,0.8439176039825185,G
112,111,0.519236435003767,0.6123607212413027,G
113,111,0.9275339117378794,0.9885459864518539,G
115,111,0.0821739220806692,0.20363831854830872,G
114,111,0.05278750107332808,0.995543977034447,G
113,111,0.5582350274197173,0.9743730896986043,G
113,111,0.4104075672486597,0.6271120096838282,G
113,111,0.9725410380439425,0.1811502036029371,G
114,111,0.7425080960822142,0.8471595367813307,G
111,110,0.4864439318669388,0.7267610567114519,G
114,111,0.08095142528053145,0.6908038273479321,G
112,111,0.5076348197183969,0.12226381236389805,G
113,111,0.3670289447663361,0.023586171104486242,G
114,111,0.047591888593015,0.8117500261145564,G
113,111,0.5064298926503012,0.20837856619396478,G
115,111,0.28280230463247347,0.3982188312652467,G
114,111,0.4625241488752846,0.13891293543520755,G
113,111,0.14303317588546605,0.22891616920831592,G
111,110,0.014701254888271786,0.3834773593239512,G
111,110,0.14259865726706744,0.16714252759062442,G
114,111,0.9773505616782512,0.6889898983870032,G
112,111,0.7611728601612652,0.24116781303280288,G
113,112,0.5936828373774679,0.4914954735852006,G
114,112,0.8381541656388027,0.9127086050792492,G
112,110,0.7835404335260012,0.4940975281831471,G
112,110,0.7760122026792906,0.25429004617060047,G
115,112,0.5646061819477689,0.43081177164584306,G
115,112,0.03618946642991949,0.6150521562772671,G
113,112,0.28682173561463375,0.5882629401827824,G
114,112,0.8359006573178277,0.9275509141136953,G
112,110,0.4883400176131031,0.2530866272968756,G
112,111,0.7007931535607755,0.49403525384706204,G
114,112,0.9520281568217012,0.7100793825071577,G
112,111,0.9284853543949375,0.7197684552377182,G
115,112,0.652915632730661,0.7878838287860687,G
112,111,0.6061518411906448,0.5668856320048689,G
113,112,0.18984439983448365,0.14537770650758708,G
115,112,0.12110760316526259,0.07335003198036194,G
113,112,0.7760419146160623,0.7735794615354108,G
114,112,0.40511264420994975,0.4579006048242126,G
114,112,0.7903417188376389,0.9881215499013268,G
114,112,0.07700576449753305,0.645638861256546,G
115,112,0.9509731679750747,0.005106942517287827,G
114,112,0.5967462494892538,0.34720279737487125,G
112,110,0.5190584697115778,0.6521062753497244,G
113,112,0.4982337582732762,0.5296953652741784,G
114,113,0.9977089095946018,0.39337105603041456,G
113,111,0.775211351403196,0.48127324082620704,G
113,111,0.42920199434133366,0.06480529506889376,G
113,110,0.24368570769685072,0.2322279361761731,G
113,110,0.9785062183828485,0.6306013319900041,G
113,111,0.009020098841978519,0.7017525598044416,G
113,112,0.15035976518987737,0.07126993591970932,G
113,110,0.9972046849014452,0.1993214108768231,G
115,113,0.24914446924583333,0.9508445750318636,G
113,112,0.7657071734543067,0.6055137220653619,G
113,112,0.8392851053314963,0.21622678904034232,G
113,111,0.8474548377573813,0.3575904350602509,G
113,112,0.867070478589586,0.014450963385302384,G
113,111,0.6523707880844885,0.6689417996547316,G
114,113,0.9437055650427696,0.8494155378617938,G
113,112,0.2538721602000972,0.21195798232138485,G
113,111,0.49752745862363046,0.18858877155362475,G
114,113,0.7929903211719301,0.8544293339809947,G
113,112,0.8607868670326094,0.6326279333388604,G
113,112,0.3196724283735646,0.5523353966515567,G
113,111,0.49963638667548993,0.04430577903536448,G
115,113,0.4470283466782242,0.21908672156189601,G
113,111,0.407607945402121,0.2342241908494963,G
113,111,0.7308907013215313,0.800310082697635,G
114,113,0.09366372103111364,0.830155566987344,G
113,110,0.37225694310536406,0.014470013095079448,G
113,112,0.10480153890553268,0.13796728672176684,G
113,112,0.7542166679112684,0.8417641778555269,G
114,113,0.8939354429200579,0.6391252572909614,G
113,110,0.8256043248591103,0.6866368897678596,G
113,112,0.027889962551701397,0.7303703404359391,G
115,113,0.8758300448152317,0.01316959357207903,G
115,113,0.14509383587290736,0.7247466518565812,G
113,112,0.8331860047954557,0.17190470560367843,G
114,113,0.33466164453281544,0.14615425974516127,G
113,111,0.7862390352742666,0.6715287180759157,G
113,110,0.22016275295796195,0.7891976630821421,G
114,112,0.39564673043400334,0.44744174271207393,G
114,113,0.3904193346754725,0.3480131084335747,G
114,111,0.17456662712793913,0.17828963849153667,G
114,111,0.3947773240240601,0.08108730161082356,G
114,112,0.1092299898690654,0.8588263781496424,G
114,111,0.44396431362204924,0.8165867320605895,G
115,114,0.3089237649530313,0.8748167872319083,G
114,113,0.7609717347577986,0.11559132451343368,G
114,112,0.9403116470896689,0.4632385713543439,G
114,111,0.2464064441353313,0.6430543414024728,G
114,111,0.42255019772108793,0.25550581468618494,G
114,112,0.9244863054094172,0.2818112065930072,G
114,111,0.04047649008661647,0.05188503165287672,G
114,111,0.8353807273234745,0.645017783123335,G
114,111,0.6780590854621128,0.8067014665093458,G
114,110,0.06983428787122925,0.6376859862265117,G
114,111,0.5119665827565627,0.5267989720471405,G
114,110,0.8602543331512231,0.5410535430494403,G
114,112,0.038973253068766756,0.675532969886288,G
114,112,0.9309886156814967,0.45470107761565004,G
115,114,0.036852276564290354,0.638724948008877,G
114,111,0.9037295272291729,0.7813894164693724,G
115,114,0.755723017810949,0.8925839635033196,G
115,114,0.6385567320305109,0.6236390801444369,G
114,113,0.15814093702287457,0.1638194568058342,G
114,113,0.8077568581463935,0.6951559839266207,G
114,112,0.392660976888327,0.856988482484495,G
115,114,0.31240035194654603,0.029878916624624052,G
114,111,0.4472445308993078,0.40889351424391585,G
114,110,0.3782973698053993,0.46791513244267957,G
115,114,0.6340122955001675,0.841009817639995,G
114,110,0.5965419163952987,0.19664667063231156,G
114,113,0.5687814940050228,0.990219214964545,G
115,114,0.3811339146241105,0.6334938042373334,G
115,112,0.879032235155561,0.18651482803837416,G
115,113,0.24252315610949016,0.8322266374570021,G
115,111,0.6613469908227434,0.7790281674778516,G
115,112,0.40307389762656354,0.8618073349205992,G
115,111,0.9714323160653209,0.04763662747320219,G
115,110,0.6243823384362844,0.8922382644133762,G
115,112,0.24687111882451196,0.35591950247692405,G
115,113,0.7130474242332155,0.4290970351666492,G
115,112,0.2938346216214669,0.0272441660653141,G
115,110,0.23101175070307967,0.47555512827216506,G
115,110,0.815223965662181,0.2850245734476238,G
115,114,0.2773035032182133,0.8717313643488026,G
115,110,0.1343934573416925,0.07370056425548,G
115,111,0.2930260369140989,0.4382988568935039,G
115,114,0.8716844209453928,0.10697667991955706,G
115,111,0.10634796865234275,0.896556965469234,G
115,111,0.19016357020099084,0.4242637425463779,G
115,114,0.8219403035288266,0.35526457294443736,G
115,111,0.6579206563174284,0.9550250669574383,G
115,112,0.5827015381756442,0.6042801017523637,G
115,111,0.2994627149710676,0.8311623584410499,G
115,113,0.23730544424294864,0.7296975667198768,G
115,111,0.42951117613533696,0.4948057107933499,G
115,112,0.8764895409728201,0.45159123492835884,G
115,110,0.8460855221252764,0.9582337046722228,G
115,114,0.41504652836661493,0.8892848449495387,G
115,110,0.8280720890422393,0.10738847072764734,G
115,110,0.9685005599175858,0.3018949123598439,G
115,112,0.07105625873580312,0.6697034227026789,G
115,113,0.28438383499807096,0.0999831657135909,G
115,110,0.44390607478451416,0.5013984149380828,G
116,110,0.7005302097472288,0.42543181796635976,G
116,110,0.1560674857590838,0.41575434324422367,G
116,115,0.40420071373254374,0.23831380232737853,G
116,110,0.7493300714418022,0.9513531398613495,G
116,110,0.7545468807608136,0.1883470291661281,G
116,113,0.01706990362727745,0.24236057602673022,G
116,111,0.35759783692753266,0.3724529889972378,G
116,115,0.37115974681287345,0.5492489526705956,G
116,110,0.020060074705091524,0.811132618417548,G
116,112,0.861268385933674,0.5627189102765804,G
116,111,0.03550808222639679,0.6687745229973482,G
116,112,0.5815526244967145,0.6135186177718002,G
116,110,0.8911037089158124,0.27816662851516927,G
116,112,0.9499404793473203,0.30615895288986783,G
116,110,0.5699620205657183,0.5212764357749088,G
116,113,0.5393707290133992,0.5442778936618471,G
116,115,0.9831119469857666,0.17183011546350346,G
116,110,0.9133288469881516,0.8311422308349851,G
116,111,0.20180851758637175,0.008616297174864451,G
116,110,0.8425932916362778,0.9050022432796563,G
116,112,0.4024192463660089,0.1290995844216981,G
116,110,0.3961035275397663,0.655861703192666,G
116,112,0.3330444564174281,0.43672694795184885,G
116,111,0.9250412107491064,0.9300014994388205,G
116,113,0.08375650493003883,0.8663716369217239,G
116,114,0.5894551197205419,0.6899402309991881,G
116,111,0.47813862442106336,0.9040928172446411,G
116,111,0.39571063247098726,0.3815587054449151,G
116,111,0.01210103692885034,0.4179293525653459,G
116,114,0.7308804323545407,0.40120095441214165,G
116,113,0.8904791453625895,0.7774341638940186,G
116,115,0.843799219802943,0.6527046044266466,G
116,115,0.3444312926646098,0.6071837805653313,G
116,112,0.6347236326985357,0.22194381133175534,G
116,111,0.15834998776428333,0.6795393824019456,G
116,112,0.01562698773722837,0.22112159279482035,G
116,114,0.4708357508223042,0.8028173760524101,G
116,114,0.8894663645324193,0.669380567029845,G
117,112,0.9933466410919178,0.3166662756699897,G
117,115,0.4254037632564144,0.37568324271392983,G
117,111,0.5235132421375795,0.3135761756754175,G
117,114,0.3638012661781035,0.8066707160449309,G
117,111,0.4525829548627124,0.699107683668603,G
117,112,0.004382745374502894,0.9398900291662798,G
117,113,0.21727726679056425,0.0011346460578809392,G
117,114,0.4788795499000308,0.5910346463080214,G
117,115,0.4280885171002824,0.22598243576436206,G
117,110,0.29496428940021147,0.4427375862082985,G
117,114,0.24823478386402675,0.015513631118065252,G
117,115,0.43240685757520136,0.1626019622642445,G
117,112,0.7690259729003329,0.14713695291603335,G
117,111,0.7409457629219071,0.6219921785031426,G
117,113,0.5873044699031585,0.8595910556974057,G
117,114,0.9526376006275968,0.4258545001967613,G
117,115,0.6901826119073193,0.3895574300235385,G
117,112,0.8311047333338176,0.8152649576897095,G
117,115,0.8580081044621982,0.019544439097625488,G
