Consumer,Producer,Consumerrating,Producerrating,Consumerdis,Consumersat,Consumercum_dis,Consumercum_sat,Producerdis,Producersat,Producercum_dis,Producercum_sat,honesty,bayesT,Consumerbel,Consumerdisbel,Consumerunc,ConsumerT,ConsumerT_dash,Consumersum_tdt
101.0,100.0,1.0,0.4116503218833927,0.0,1.1368683772161603e-13,5.0196778063858e-16,2.2681619651136222e-13,3.344380718980388e-14,8.024303053181215e-14,6.941808173526387e-14,1.5790008255673692e-13,0.7076855754318844,0.9905213864612885,2.2681619645980277e-10,5.019677805244736e-13,0.9999999997726818,2.2681619645980277e-10,0.9999999997731838,1.0
101.0,100.0,1.0,0.013725196982188104,0.0,2.2737367544323206e-13,5.0196778063858e-16,4.5418987195459426e-13,1.121264634796048e-13,1.1524721196362726e-13,1.8154454521486866e-13,2.731472945203642e-13,0.6541656088434624,0.9947120319409294,4.5418987174807784e-10,5.019677804103393e-13,0.9999999995453082,4.5418987174807784e-10,0.9999999995458101,1.0
101.0,100.0,1.0,0.6168451306459354,0.0,4.547473508864641e-13,5.0196778063858e-16,9.089372228410584e-13,8.711933090900507e-14,3.6762801997745907e-13,2.686638761238737e-13,6.407753144978233e-13,0.6793850366866473,0.9970810516365941,9.089372220144352e-10,5.019677801820708e-13,0.9999999990905608,9.089372220144352e-10,0.9999999990910627,1.0
101.0,100.0,1.0,0.03025183029932299,0.0,9.094947017729282e-13,5.0196778063858e-16,1.8184319246139866e-12,4.409904111983801e-13,4.685042905745481e-13,7.096542873222539e-13,1.1092796050723713e-12,0.6446103204532359,0.9984028442980263,1.8184319213063791e-09,5.019677797255338e-13,0.9999999981810661,1.8184319213063791e-09,0.999999998181568,1.0
101.0,100.0,1.0,0.47357270712178234,0.0,1.8189894035458565e-12,5.0196778063858e-16,3.637421328159843e-12,4.787828337414045e-13,1.340206569804452e-12,1.1884371210636584e-12,2.4494861748768233e-12,0.658966866203804,0.9991325202429765,3.637421314927183e-09,5.019677788124598e-13,0.9999999963620767,3.637421314927183e-09,0.9999999963625786,1.0
101.0,100.0,1.0,0.6269540380049972,0.0,3.637978807091713e-12,5.0196778063858e-16,7.275400135251556e-12,6.785666519044805e-13,2.9594121551872325e-12,1.867003772968139e-12,5.408898330064056e-12,0.7011856698083695,0.9995317907879206,7.275400082316457e-09,5.019677769863116e-13,0.9999999927240979,7.275400082316457e-09,0.9999999927245998,0.9999999999999999
101.0,100.0,1.0,0.6141016579013128,0.0,7.275957614183426e-12,5.0196778063858e-16,1.4551357749434982e-11,1.403889990246852e-12,5.872067623936574e-12,3.2708937632149908e-12,1.1280965954000629e-11,0.7382066232647898,0.9997486552920345,1.4551357537685668e-08,5.019677733340154e-13,0.9999999854481405,1.4551357537685668e-08,0.9999999854486424,1.0
101.0,100.0,1.0,0.08944041427919103,0.0,1.4551915228366852e-11,5.0196778063858e-16,2.9103272977801834e-11,6.625192950893026e-12,7.926722277473827e-12,9.896086714108017e-12,1.9207688231474456e-11,0.699088803366016,0.9998657060097039,2.910327213078675e-08,5.019677660294231e-13,0.9999999708962259,2.910327213078675e-08,0.9999999708967279,1.0
101.0,100.0,1.0,0.7861949405767527,0.0,2.9103830456733704e-11,5.0196778063858e-16,5.820710343453554e-11,3.1112731001230327e-12,2.599255735661067e-11,1.300735981423105e-11,4.5200245588085125e-11,0.7378122944041015,0.9999285417295855,5.8207100046439625e-08,5.019677514202392e-13,0.999999941792398,5.8207100046439625e-08,0.9999999417929,1.0
101.0,100.0,1.0,0.38992331007121994,0.0,5.820766091346741e-11,5.0196778063858e-16,1.1641476434800295e-10,1.7755568549292513e-11,4.045209236417489e-11,3.076292836352356e-11,8.565233795226002e-11,0.7367803077820759,0.9999621150966581,1.1641475079554873e-07,5.019677222018739e-13,0.9999998835847472,1.1641475079554873e-07,0.9999998835852492,1.0
101.0,100.0,1.0,0.5327809960601534,0.0,1.1641532182693481e-10,5.0196778063858e-16,2.3283008617493776e-10,2.7195725353658584e-11,8.921959647327622e-11,5.7958653717182145e-11,1.7487193442553625e-10,0.7439248818358527,0.9999799796273229,2.328300319649845e-07,5.019676637651536e-13,0.999999767169466,2.328300319649845e-07,0.999999767169968,0.9999999999999999
101.0,100.0,1.0,0.6603472545424363,0.0,2.3283064365386963e-10,5.0196778063858e-16,4.656607298288074e-10,3.9540783671844255e-11,1.9328985998202537e-10,9.74994373890264e-11,3.681617944075616e-10,0.7672732367053529,0.999989450842781,4.656605129887593e-07,5.019675468917538e-13,0.999999534338985,4.656605129887593e-07,0.999999534339487,1.0
101.0,100.0,1.0,0.7943966108081866,0.0,4.656612873077393e-10,5.0196778063858e-16,9.313220171365466e-10,4.787076944294698e-11,4.177905178647923e-10,1.453702068319734e-10,7.859523122723539e-10,0.8055916055887542,0.9999944559330541,9.313211497761874e-07,5.019673131451174e-13,0.9999990686783482,9.313211497761874e-07,0.9999990686788501,0.9999999999999999
101.0,100.0,1.0,0.33330958463809546,0.0,9.313225746154785e-10,5.0196778063858e-16,1.8626445917520253e-09,3.1045191705315585e-10,6.208706575623227e-10,4.558221238851292e-10,1.4068229698346765e-09,0.7804369700969745,0.9999970932215554,1.8626411223126774e-06,5.019668456524978e-13,0.9999981373583757,1.8626411223126774e-06,0.9999981373588777,1.0
101.0,100.0,1.0,0.25297610296044526,0.0,1.862645149230957e-09,5.0196778063858e-16,3.7252897409829823e-09,6.957202190901663e-10,1.1669249301407909e-09,1.1515423429752955e-09,2.5737478999754674e-09,0.7356610771016951,0.9999984792380702,3.7252758632491564e-06,5.019659106698707e-13,0.9999962747236348,3.7252758632491564e-06,0.9999962747241368,1.0
101.0,100.0,1.0,0.6222078248032985,0.0,3.725290298461914e-09,5.0196778063858e-16,7.450580039444897e-09,7.036927625475479e-10,3.021597535914366e-09,1.8552351055228434e-09,5.595345435889834e-09,0.7433278180098144,0.9999992059326204,7.4505245287118195e-06,5.019640407150658e-13,0.9999925494749693,7.4505245287118195e-06,0.9999925494754712,0.9999999999999999
101.0,100.0,1.0,0.45236686168854534,0.0,7.450580596923828e-09,5.0196778063858e-16,1.4901160636368725e-08,2.0400924172679136e-09,5.410488179655915e-09,3.895327522790757e-09,1.1005833615545749e-08,0.7409584059132059,0.9999995861230863,1.4900938595081607e-05,5.01960300847252e-13,0.9999850990609029,1.4900938595081607e-05,0.9999850990614049,1.0
101.0,100.0,1.0,0.8292828376466582,0.0,1.4901161193847656e-08,5.0196778063858e-16,2.9802321830216383e-08,1.2719419773917033e-09,1.3629219216455954e-08,5.16726950018246e-09,2.4635052832001704e-08,0.7837868074170773,0.9999997846399266,2.980143367828394e-05,5.019528212788047e-13,0.9999701985658198,2.980143367828394e-05,0.9999701985663217,1.0
101.0,100.0,1.0,0.20203749313287833,0.0,2.9802322387695312e-08,5.0196778063858e-16,5.9604644217911695e-08,1.1890567941473747e-08,1.7911754446221565e-08,1.7057837441656208e-08,4.254680727822327e-08,0.7488018914607639,0.9999998881091537,5.9601091716015046e-05,5.019378628105957e-13,0.9999403989077821,5.9601091716015046e-05,0.999940398908284,1.0
101.0,100.0,1.0,0.1288729434720438,0.0,5.960464477539063e-08,5.0196778063858e-16,1.1920928899330232e-07,2.596160937929023e-08,3.36430353961004e-08,4.3019446820946436e-08,7.618984267432368e-08,0.6939643073716728,0.9999999419491719,0.00011919507983252415,5.019079485486415e-13,0.9998808049196656,0.00011919507983252415,0.9998808049201675,1.0
101.0,100.0,1.0,0.44652944665289995,0.0,1.1920928955078125e-07,5.0196778063858e-16,2.3841857854408358e-07,3.2989415725892785e-08,8.621987382488846e-08,7.600886254683922e-08,1.6240971649921214e-07,0.6875800155171103,0.9999999699218833,0.00023836174867466564,5.018481307203567e-13,0.9997616382508235,0.00023836174867466564,0.9997616382513254,1.0
101.0,100.0,1.0,0.6912021010809772,0.0,2.384185791015625e-07,5.0196778063858e-16,4.768371576456461e-07,3.6811578144910665e-08,2.0160700095665184e-07,1.1282044069174989e-07,3.64016717455864e-07,0.7254892013988088,0.9999999844345904,0.0004766098923390381,5.017285378284403e-13,0.9995233901071592,0.0004766098923390381,0.9995233901076609,0.9999999999999999
101.0,100.0,1.0,0.478048959744765,0.0,4.76837158203125e-07,5.0196778063858e-16,9.53674315848771e-07,1.2444282537823557e-07,3.5239433282488943e-07,2.3726326606998545e-07,7.164110502807534e-07,0.7383503174635897,0.9999999919541195,0.0009527656876829276,5.014895229606135e-13,0.9990472343118156,0.0009527656876829276,0.9990472343123171,1.0
101.0,100.0,1.0,0.8008053365073569,0.0,9.5367431640625e-07,5.0196778063858e-16,1.907348632255021e-06,9.498341726905973e-08,8.586908991371903e-07,3.3224668333904517e-07,1.5751019494179436e-06,0.7820786841943009,0.999999995845472,0.0019037175791333056,5.010121757501683e-13,0.9980962824203656,0.0019037175791333056,0.9980962824208667,1.0
101.0,100.0,1.0,0.20981273941158407,0.0,1.9073486328125e-06,5.0196778063858e-16,3.814697265067521e-06,7.535812955745849e-07,1.1537673372379151e-06,1.08582797891363e-06,2.7288692866558585e-06,0.7487176972341737,0.999999997856942,0.003800200650039201,5.000602023520475e-13,0.9961997993494608,0.003800200650039201,0.9961997993499608,1.0
101.0,100.0,1.0,0.37648220606669913,0.0,3.814697265625e-06,5.0196778063858e-16,7.629394530692521e-06,1.1892658117929475e-06,2.6254314538320523e-06,2.2750937907065773e-06,5.354300740487911e-06,0.725258301945098,0.999999998895574,0.007571627596515425,4.981670675378853e-13,0.9924283724029864,0.007571627596515425,0.9924283724034846,1.0
101.0,100.0,1.0,0.6569396568394112,0.0,7.62939453125e-06,5.0196778063858e-16,1.525878906194252e-05,1.308671352999072e-06,6.320723178250928e-06,3.5837651437056494e-06,1.1675023918738839e-05,0.7451963347445532,0.9999999994313385,0.015029457736616564,4.94423477094081e-13,0.984970542262889,0.015029457736616564,0.9849705422633834,1.0
101.0,100.0,1.0,0.6155525940253784,0.0,1.52587890625e-05,5.0196778063858e-16,3.051757812444252e-05,2.9331009366960264e-06,1.2325688125803973e-05,6.516866080401676e-06,2.400071204454281e-05,0.7658258335115131,0.999999999707445,0.02961383558344546,4.871025893143176e-13,0.9703861644160674,0.02961383558344546,0.9703861644165545,0.9999999999999999
101.0,100.0,1.0,0.9800361658882609,0.0,3.0517578125e-05,5.0196778063858e-16,6.103515624944252e-05,3.046239335897686e-07,3.0212954191410233e-05,6.821490013991444e-06,5.421366623595305e-05,0.8270312705622012,0.9999999998496104,0.057524160146739445,4.730925056363855e-13,0.9424758398527875,0.057524160146739445,0.9424758398532606,1.0
101.0,100.0,1.0,0.12701011721441324,0.0,6.103515625e-05,5.0196778063858e-16,0.00012207031249944252,2.6641536950243736e-05,3.439361929975626e-05,3.346302696423518e-05,8.860728553570931e-05,0.7764510768350594,0.9999999999227491,0.1087902523928941,4.4735857908958343e-13,0.8912097476066585,0.1087902523928941,0.8912097476071058,0.9999999999999999
101.0,100.0,1.0,0.7012635671516395,0.0,0.0001220703125,5.0196778063858e-16,0.0002441406249994425,1.8233424856467315e-05,0.00010383688764353268,5.1696451820702496e-05,0.000192444173179242,0.7823512050887351,0.9999999999603465,0.1962323390890426,4.034654688963335e-13,0.803767660910554,0.1962323390890426,0.8037676609109574,1.0
101.0,100.0,1.0,0.5475083383259212,0.0,0.000244140625,5.0196778063858e-16,0.0004882812499994425,5.523579854419908e-05,0.00018890482645580092,0.00010693225036490157,0.0003813489996350429,0.7816769781706943,0.9999999999796593,0.32808398950094997,3.372801885655676e-13,0.6719160104987127,0.32808398950094997,0.67191601049905,1.0
101.0,100.0,1.0,0.08360364097835848,0.0,0.00048828125,5.0196778063858e-16,0.0009765624999994425,0.00022372957983926795,0.00026455167016073205,0.0003306618302041695,0.000645900669795775,0.7215396320207275,0.9999999999895727,0.4940711462447911,2.539599838803954e-13,0.5059288537549549,0.4940711462447911,0.5059288537552088,0.9999999999999999
101.0,100.0,1.0,0.6612424464355637,0.0,0.0009765625,5.0196778063858e-16,0.0019531249999994425,0.0001654089617013849,0.0008111535382986151,0.0004960707919055544,0.00145705420809439,0.7337756932825461,0.9999999999946578,0.661375661375485,1.6997850772946944e-13,0.338624338624345,0.661375661375485,0.33862433862451496,1.0
101.0,100.0,1.0,0.3626732821503972,0.0,0.001953125,5.0196778063858e-16,0.0039062499999994423,0.0006223893729000028,0.0013307356270999974,0.0011184601648055572,0.0027877898351943873,0.7237249455461564,0.9999999999972646,0.79617834394894,1.0231190433397926e-13,0.20382165605095776,0.79617834394894,0.20382165605106006,1.0
101.0,100.0,1.0,0.8725203074521044,0.0,0.00390625,5.0196778063858e-16,0.007812499999999442,0.0002489837745076086,0.0036572662254923914,0.0013674439393131657,0.006445056060686779,0.7743460606570434,0.9999999999986002,0.8865248226949777,5.696088290934277e-14,0.11347517730496524,0.8865248226949777,0.1134751773050222,0.9999999999999999
101.0,100.0,1.0,0.41826092668343273,0.0,0.0078125,5.0196778063858e-16,0.015624999999999441,0.002272418255142841,0.005540081744857159,0.0036398621944560066,0.011985137805543937,0.7706974401059288,0.999999999999284,0.9398496240601201,3.019355071510266e-14,0.060150375939849836,0.9398496240601201,0.06015037593988003,1.0
101.0,100.0,1.0,0.2042943145754107,0.0,0.015625,5.0196778063858e-16,0.03124999999999944,0.006216450667379604,0.009408549332620395,0.00985631286183561,0.021393687138164332,0.7276477142635924,0.999999999999634,0.9689922480619998,1.5564892422901732e-14,0.031007751937984548,0.9689922480619998,0.03100775193800011,0.9999999999999999
101.0,100.0,1.0,0.05003684591008073,0.0,0.03125,5.0196778063858e-16,0.062499999999999445,0.014843174282654989,0.01640682571734501,0.0246994871444906,0.03780051285550934,0.6662279599758698,0.9999999999998129,0.9842519685039292,7.905004419505204e-15,0.015748031496063006,0.9842519685039292,0.01574803149607091,1.0
101.0,100.0,1.0,0.8041490385063899,0.0,0.0625,5.0196778063858e-16,0.12499999999999944,0.006120342546675317,0.05637965745332468,0.030819829691165916,0.09418017030883402,0.7098346612232717,0.9999999999999045,0.9920634920634881,3.9838712749093665e-15,0.00793650793650794,0.9920634920634881,0.007936507936511924,1.0
101.0,100.0,1.0,0.6063816524721947,0.0,0.125,5.0196778063858e-16,0.24999999999999944,0.024601146720487833,0.10039885327951217,0.05542097641165375,0.1945790235883462,0.7440753777883284,0.9999999999999513,0.9960159362549781,1.999871636010279e-15,0.003984063745019921,0.9960159362549781,0.003984063745021921,1.0
101.0,100.0,1.0,0.14667524563047019,0.0,0.25,5.0196778063858e-16,0.49999999999999944,0.10666559429619123,0.1433344057038088,0.162086570707845,0.33791342929215495,0.7099511181863192,0.9999999999999751,0.9980039920159671,1.0019316978813975e-15,0.0019960079840319364,0.9980039920159671,0.001996007984032938,1.0
101.0,100.0,1.0,0.9617998010704754,0.0,0.5,5.0196778063858e-16,0.9999999999999994,0.00955004973238116,0.49044995026761884,0.17163662044022615,0.8283633795597738,0.7691572488730466,0.9999999999999873,0.9990009990009986,5.014663143242558e-16,0.0009990009990009992,0.9990009990009986,0.0009990009990015008,1.0
101.0,100.0,1.0,0.17234690545535358,0.0,1.0,5.0196778063858e-16,1.9999999999999996,0.4138265472723232,0.5861734527276767,0.5854631677125494,1.4145368322874505,0.7382128325083859,0.9999999999999936,0.9995002498750623,2.508584610887456e-16,0.0004997501249375313,0.9995002498750623,0.0004997501249377822,1.0
102.0,100.0,0.7616780416726354,0.7636397641694801,0.0037237805988650716,0.02752621940113493,0.0037237805988650716,0.02752621940113493,0.0036931286848518735,0.027556871315148126,0.0036931286848518735,0.027556871315148126,0.88181988208474,0.8808390208363177,0.853526182980928,0.11546606508108749,0.031007751937984496,0.853526182980928,0.14647381701907197,1.0
102.0,100.0,0.8199278313335066,0.8502562672518723,0.00562725527082792,0.05687274472917208,0.009351035869692992,0.08439896413030701,0.00467949164837899,0.05782050835162101,0.008372620333230864,0.08537737966676914,0.903474007855338,0.8954014682515354,0.8907542388422903,0.09869167144794715,0.010554089709762533,0.8907542388422903,0.10924576115770968,1.0
102.0,100.0,0.2877217925194182,0.20815157040078525,0.04451738796753636,0.08048261203246364,0.053868423837229354,0.16488157616277066,0.04949052684995092,0.07550947315004908,0.057863147183181786,0.16088685281681822,0.7965704837781395,0.8052560282013457,0.7503143397623239,0.24513503452664098,0.004550625711035267,0.7503143397623239,0.24968566023767624,1.0
102.0,100.0,0.17742970264569657,0.09089141865754669,0.10282128716928793,0.14717871283071207,0.1566897110065173,0.3120602889934827,0.11363857266780666,0.13636142733219334,0.17150171985098844,0.29724828014901156,0.7028546263972271,0.7247594445387018,0.6643114188259345,0.3335597892634748,0.0021287919105907396,0.6643114188259345,0.3356885811740655,1.0
102.0,100.0,0.33915398010625186,0.9257445230699947,0.16521150497343703,0.33478849502656294,0.32190121597995436,0.6468487840200456,0.018563869232501334,0.4814361307674987,0.19006558908348978,0.7786844109165103,0.7577565164150216,0.6937352043271527,0.6670263305182218,0.3319424758751785,0.0010311936065996391,0.6670263305182218,0.33297366948177815,1.0
102.0,100.0,0.46095776522965615,0.7154094618717225,0.2695211173851719,0.7304788826148281,0.5914223333651263,1.3773276666348737,0.14229526906413875,0.8577047309358612,0.3323608581476285,1.6363891418523715,0.7963047831244343,0.6968115998246972,0.6992398358344327,0.30025248552614614,0.0005076786394212464,0.6992398358344327,0.3007601641655674,1.0
102.0,101.0,0.021866917849764578,0.311433509364325,0.4890665410751177,0.5109334589248823,0.4890665410751177,0.5109334589248823,0.3442832453178375,0.6557167546821625,0.3442832453178375,0.6557167546821625,0.7667073034523771,0.6576793596352625,0.5104230358889934,0.48857796311200574,0.0009990009990009992,0.5106193852031619,0.4893806147968383,1.0000000000000002
103.0,100.0,0.7262555653638516,0.8748223679435768,0.1368722173180742,0.8631277826819258,0.1368722173180742,0.8631277826819258,0.06258881602821159,0.9374111839717885,0.06258881602821159,0.9374111839717885,0.9374111839717885,0.8631277826819258,0.8622655171647612,0.13673548183623796,0.0009990009990009992,0.8622655171647612,0.13773448283523895,1.0000000000000002
103.0,101.0,0.6611025648298993,0.9719283312716014,0.08472435879252518,0.41527564120747484,0.08472435879252518,0.41527564120747484,0.007017917182099653,0.49298208281790035,0.007017917182099653,0.49298208281790035,0.9535955111931258,0.8522689492596004,0.8288934954241015,0.16911049659186664,0.001996007984031936,0.8292640597171924,0.17073594028280764,1.0
103.0,101.0,0.7402198656115927,0.18859298121922574,0.12989006719420365,0.8701099328057964,0.21461442598672884,1.2853855740132714,0.40570350939038713,0.5942964906096129,0.4127214265724868,1.0872785734275132,0.8392239467390673,0.854596332634224,0.856352814132759,0.14298096334891994,0.0006662225183211193,0.856476500149307,0.14352349985069304,1.0
103.0,102.0,0.16444166101917057,0.36694439133593737,0.20888958474520736,0.29111041525479264,0.20888958474520736,0.29111041525479264,0.15826390216601566,0.34173609783398434,0.15826390216601566,0.34173609783398434,0.8169736965860532,0.8156855466164183,0.5810587130834185,0.4169452789325496,0.001996007984031936,0.5817802810404938,0.41821971895950627,1.0
103.0,102.0,0.3743777728928157,0.7686260472145416,0.31281111355359215,0.6871888864464079,0.5217006982987995,0.9782993017012005,0.11568697639272918,0.8843130236072708,0.27395087855874484,1.2260491214412552,0.8170914118984883,0.766639742971733,0.6517650244511662,0.3475687530305127,0.0006662225183211193,0.6520058675867391,0.34799413241326105,1.0
104.0,100.0,0.9941131152603678,0.3917015496473992,0.0007358605924540212,0.249264139407546,0.0007358605924540212,0.249264139407546,0.0760373062940751,0.1739626937059249,0.0760373062940751,0.1739626937059249,0.6958507748236996,0.997056557630184,0.9930842207471952,0.0029317155077849453,0.00398406374501992,0.9930842207471952,0.006915779252804866,1.0
104.0,100.0,0.07988168568372167,0.9023988122706675,0.23002957857906958,0.2699704214209304,0.2307654391715236,0.5192345608284764,0.024400296932333115,0.47559970306766686,0.10043760322640821,0.6495623967735917,0.8235250904795166,0.7684987002360224,0.6913908932469726,0.30727754883025776,0.0013315579227696406,0.6913908932469726,0.3086091067530274,1.0
104.0,100.0,0.9853283687330705,0.0078089975031181424,0.007335815633464748,0.9926641843665353,0.23810125480498834,1.5118987451950117,0.49609550124844093,0.5039044987515591,0.5965331044748492,1.1534668955251508,0.71890617672897,0.8292354347021942,0.8634487408309605,0.13598015694174093,0.0005711022272986865,0.8634487408309605,0.13655125916903962,1.0
104.0,101.0,0.7074461013622328,0.5850427711471151,0.036569237329720894,0.2134307626702791,0.036569237329720894,0.2134307626702791,0.05186965360661061,0.1981303463933894,0.05186965360661061,0.1981303463933894,0.725040777466019,0.8312760693671044,0.8503217636266099,0.1456941726283701,0.00398406374501992,0.8503217636266099,0.14967823637339,1.0
104.0,101.0,0.32786956377033005,0.7096644502260778,0.1680326090574175,0.33196739094258254,0.20460184638713838,0.5453981536128616,0.07258388744348054,0.42741611255651946,0.12445354105009115,0.6255464589499089,0.7468450110261242,0.81046036312378,0.7262292325071392,0.27243920957009105,0.0013315579227696406,0.7262292325071392,0.27377076749286067,0.9999999999999999
104.0,101.0,0.6533539414146317,0.09141473910180187,0.17332302929268417,0.8266769707073158,0.3779248756798226,1.3720751243201774,0.45429263044909907,0.5457073695509009,0.5787461714991902,1.1712538285008098,0.7221677490634137,0.8020548156426095,0.7835951595203755,0.21583373825232588,0.0005711022272986865,0.7835951595203755,0.21640484047962458,1.0
104.0,102.0,0.8099550526914353,0.15245991625676347,0.04751123682714117,0.4524887631728588,0.04751123682714117,0.4524887631728588,0.21188502093580913,0.28811497906419087,0.21188502093580913,0.28811497906419087,0.7100062664854945,0.8106317082012019,0.9031711839777621,0.09483280803820593,0.001996007984031936,0.9031711839777621,0.09682881602223786,1.0
104.0,102.0,0.5125947110904714,0.0909334362018912,0.2437026444547643,0.7562973555452357,0.2912138812819055,1.2087861187180944,0.4545332818990544,0.5454667181009456,0.6664183028348636,0.8335816971651364,0.6791492394770804,0.8096768490567074,0.8053205321239804,0.19401324535769857,0.0006662225183211193,0.8053205321239804,0.1946794678760197,1.0
104.0,103.0,0.716484471164454,0.028280127838353764,0.008859860276110812,0.05364013972388919,0.008859860276110812,0.05364013972388919,0.030366246005051445,0.032133753994948555,0.030366246005051445,0.032133753994948555,0.677785527282387,0.8100782158874968,0.8447266098250266,0.13952535867891042,0.015748031496062992,0.8447266098250266,0.1552733901749734,1.0
104.0,103.0,0.6680375633592092,0.12730905793329428,0.020747652290049427,0.10425234770995057,0.02960751256616024,0.15789248743383977,0.05454318387916911,0.07045681612083089,0.08490942988422055,0.10259057011577945,0.6746249832501718,0.8108527735591012,0.8376259280309802,0.15706903218122142,0.005305039787798408,0.8376259280309802,0.16237407196901985,1.0
104.0,103.0,0.22108784085638034,0.983236325342667,0.09736401989295246,0.15263598010704754,0.1269715324591127,0.3105284675408873,0.0020954593321666215,0.24790454066783338,0.08700488921638717,0.35049511078361284,0.6813848831722069,0.8054519038319294,0.7081607013475195,0.2895587969421042,0.002280501710376283,0.7081607013475195,0.2918392986524805,1.0
104.0,103.0,0.739111396665587,0.5016818919177051,0.06522215083360325,0.4347778491663967,0.19219368329271594,0.745306316707284,0.12457952702057373,0.37542047297942627,0.2115844162369609,0.7259155837630391,0.6909319796970392,0.8043774004746527,0.7941463150850123,0.20478815481376234,0.0010655301012253598,0.7941463150850123,0.2058536849149877,1.0
104.0,103.0,0.6613182854087819,0.4530955914598569,0.16934085729560905,0.830659142704391,0.361534540588325,1.575965459411675,0.27345220427007155,0.7265477957299284,0.48503662050703245,1.4524633794929676,0.7012174186873176,0.805957897287492,0.8129819238646764,0.18650221335482334,0.0005158627805003869,0.8129819238646764,0.18701807613532373,1.0
