Consumer,Producer,Consumerrating,Producerrating,Consumerdis,Consumersat,Consumercum_dis,Consumercum_sat,Producerdis,Producersat,Producercum_dis,Producercum_sat,honesty,bayesT,Consumerbel,Consumerdisbel,Consumerunc,ConsumerT,ConsumerT_dash,Consumersum_tdt
101.0,100.0,1.0,0.09026546913101818,0.0,0.030903154382632636,0.002034741474261775,0.269425781090701,0.01405683332732801,0.016846321055304623,0.06475220920825056,0.20670831335671222,0.7540112382442545,0.9810983125638212,0.9888617204221277,0.007468023092323886,0.0036702564855485447,0.9888617204221277,0.011138279577872431,1.0000000000000002
101.0,100.0,1.0,0.4837888828609441,0.0,0.03433683820292515,0.002034741474261775,0.30376261929362613,0.008862528803877502,0.025474309399047646,0.07361473801212806,0.23218262275575988,0.7547199155264489,0.982748984271093,0.9901083194892354,0.00663220005924754,0.0032594804515171986,0.9901083194892354,0.009891680510764738,1.0000000000000002
101.0,100.0,1.0,0.6545286100612302,0.0,0.038152042447694615,0.002034741474261775,0.34191466174132074,0.006590219566704002,0.03156182288099061,0.08020495757883206,0.2637444456367505,0.7563116070782555,0.9842410765798499,0.991202357661813,0.005898666457440211,0.002898975880746869,0.991202357661813,0.00879764233818708,1.0
101.0,100.0,1.0,0.7762873086562994,0.0,0.04239115827521624,0.002034741474261775,0.38430582001653696,0.004741720053462705,0.03764943822175353,0.08494667763229477,0.301393883858504,0.7593790289498644,0.9855925944409236,0.9921651854311833,0.005253107153122435,0.0025817074156943283,0.9921651854311833,0.007834814568816763,1.0
101.0,100.0,1.0,0.3372295395876095,0.0,0.047101286972462485,0.002034741474261775,0.4314071069889994,0.015608670826377546,0.03149261614608494,0.10055534845867231,0.33288650000458897,0.7604685021888985,0.9868190383142759,0.993014619827725,0.004683576136735464,0.002301804035539559,0.993014619827725,0.0069853801722750235,1.0
101.0,100.0,1.0,0.04025738580695837,0.0,0.05233476330273609,0.002034741474261775,0.48374187029173554,0.025113951272671,0.027220812030065093,0.1256692997313433,0.36010731203465407,0.758092459651908,0.987933819972477,0.9937656382806646,0.004180031301996723,0.002054330417338783,0.9937656382806646,0.006234361719335505,1.0
101.0,100.0,1.0,0.28707774817350806,0.0,0.058149737003040096,0.002034741474261775,0.5418916072947756,0.020728120723662813,0.03742161627937728,0.14639742045500612,0.39752892831403136,0.7547719417554513,0.9889486000429558,0.9944309144141826,0.003733975203911793,0.0018351103819056508,0.9944309144141826,0.005569085585817444,1.0
101.0,100.0,1.0,0.2738327129572027,0.0,0.06461081889226677,0.002034741474261775,0.6065024261870424,0.023459131534305438,0.041151687357961333,0.16985655198931154,0.4386806156719927,0.7507044302818817,0.9898735632864459,0.9950212363818509,0.003338174572797176,0.0016405890453519657,0.9950212363818509,0.004978763618149142,1.0
101.0,100.0,1.0,0.03382361614154661,0.0,0.0717897987691853,0.002034741474261775,0.6782922249562278,0.03468080408636875,0.03710899468281655,0.2045373560756803,0.4757896103548092,0.7446301562261108,0.9907176441855692,0.9955458368393065,0.002986439073330534,0.0014677240873630123,0.9955458368393065,0.004454163160693546,1.0
101.0,100.0,1.0,0.7717574945677254,0.0,0.07976644307687256,0.002034741474261775,0.7580586680331003,0.009103046408643156,0.0706633966682294,0.21364040248432345,0.5464530070230387,0.741629949847352,0.9914887127244119,0.9960126556919918,0.0026734451367524197,0.0013138991712558338,0.9960126556919918,0.003987344308008254,1.0
101.0,100.0,1.0,0.40074604999016084,0.0,0.08862938119652507,0.002034741474261775,0.8466880492296254,0.026555753384472705,0.062073627812052355,0.24019615586879617,0.6085266348350911,0.7387887365991993,0.9921937281372479,0.9964285511610818,0.0023945944448262365,0.001176854394092016,0.9964285511610818,0.003571448838918252,1.0
101.0,100.0,1.0,0.21174706130968624,0.0,0.09847709021836118,0.002034741474261775,0.9451651394479865,0.038812427879147175,0.059664662339214,0.27900858374794335,0.668191297174305,0.7349861392455345,0.992838866767507,0.9967994707283552,0.0021458993142698174,0.0010546299573749886,0.9967994707283552,0.003200529271644806,1.0
101.0,100.0,1.0,0.3541388667846871,0.0,0.10941898913151242,0.002034741474261775,1.054584128579499,0.03533473615787631,0.0740842529736361,0.31434331990581965,0.7422755501479411,0.7313205068612946,0.9934296289035879,0.9971305906501957,0.0019238891550397027,0.0009455201947646491,0.9971305906501957,0.002869409349804352,1.0
101.0,100.0,1.0,0.9477153776672482,0.0,0.12157665459056935,0.002034741474261775,1.1761607831700684,0.0031782947348736653,0.11839835985569569,0.31752161464069334,0.8606739100036368,0.7312290035360962,0.9939709284641667,0.9974264306378053,0.0017255335792386891,0.000848035782956029,0.9974264306378053,0.002573569362194718,1.0
101.0,100.0,1.0,0.9769477360369442,0.0,0.13508517176729928,0.002034741474261775,1.3112459549373678,0.0015570095185372594,0.13352816224876204,0.3190786241592306,0.9942020722523989,0.734087882986264,0.9944671686282478,0.9976909487580945,0.0015481787717168895,0.0007608724701886684,0.9976909487580945,0.002309051241905558,1.0
101.0,100.0,1.0,0.930632295484017,0.0,0.15009463529699918,0.002034741474261775,1.461340590234367,0.005205860155358232,0.14488877514164095,0.32428448431458884,1.1390908473940398,0.7389565577919934,0.9949223058950006,0.9979276204614013,0.0013894945033577182,0.0006828850352410697,0.9979276204614013,0.002072379538598788,1.0
101.0,100.0,1.0,0.9954365120411758,0.0,0.16677181699666577,0.002034741474261775,1.6281124072310327,0.0003805305893677603,0.16639128640729803,0.3246650149039566,1.3054821338013378,0.7457044863191118,0.9953399045775299,0.9981395047793998,0.001247429746529508,0.0006130654740706498,0.9981395047793998,0.0018604952206001577,1.0
101.0,100.0,1.0,0.29203431324943774,0.0,0.18530201888518416,0.002034741474261775,1.8134144261162168,0.06559373552815753,0.11970828335702662,0.3902587504321141,1.4251904171583645,0.7499636296229446,0.9957231833540947,0.9983293000825961,0.0011201752906528407,0.000550524626751048,0.9983293000825961,0.0016706999174038888,1.0
101.0,100.0,1.0,0.7446170859546749,0.0,0.20589113209464907,0.002034741474261775,2.019305558210866,0.02629053864521122,0.17960059344943785,0.41654928907732536,1.6047910106078023,0.7546937851635191,0.996075055197705,0.998499391287048,0.0010061320909139663,0.0004944766220381886,0.998499391287048,0.0015006087129521548,1.0000000000000002
101.0,100.0,1.0,0.12224995772736857,0.0,0.2287679245496101,0.002034741474261775,2.2480734827604762,0.10040052772202121,0.12836739682758888,0.5169498167993466,1.7331584074353912,0.7563583614571457,0.9963981617633825,0.9986518900150644,0.0009038843412130855,0.0004442256437226376,0.9986518900150644,0.0013481099849357232,1.0
101.0,100.0,1.0,0.7190695762653658,0.0,0.2541865828329001,0.002034741474261775,2.502260065593376,0.03570437221145265,0.21848221062144743,0.5526541890107992,1.9516406180568386,0.7588008440099919,0.9966949031185618,0.9987886689160492,0.0008121764626348987,0.00039915462131599034,0.9987886689160492,0.001211331083950889,1.0000000000000002
101.0,100.0,1.0,0.37329788226662686,0.0,0.2824295364810001,0.002034741474261775,2.7846896020743763,0.08849959431154887,0.19392994216945125,0.6411537833223481,2.14557056022629,0.7599784174009752,0.9969674635459588,0.998911391120401,0.0007298933551197704,0.0003587155244793854,0.998911391120401,0.0010886088795991557,1.0
101.0,100.0,1.0,0.6702059688864499,0.0,0.31381059609000006,0.002034741474261775,3.0985001981643765,0.05174643074533359,0.2620641653446665,0.6929002140676817,2.4076347255709565,0.7617215257773912,0.9972178340219022,0.9990215356159698,0.0006560433829898573,0.00032242100104037865,0.9990215356159698,0.000978464384030236,1.0
101.0,100.0,1.0,0.6806490330329303,0.0,0.3486784401000001,0.002034741474261775,3.4471786382643765,0.05567539850325225,0.29300304159674784,0.7485756125709339,2.7006377671677044,0.7639510061272912,0.9974478318704899,0.9991204191914381,0.000589743662293696,0.0002898371462682556,0.9991204191914381,0.0008795808085619516,1.0
101.0,100.0,1.0,0.15501354832798953,0.0,0.3874204890000001,0.002034741474261775,3.8345991272643767,0.1636825321525726,0.22373795684742748,0.9122581447235065,2.924375724015132,0.7637705648236623,0.9976591180102039,0.9992092154754567,0.0005302072953954198,0.0002605772291478869,0.9992092154754567,0.0007907845245433067,1.0
101.0,100.0,1.0,0.5477241874353905,0.0,0.4304672100000001,0.002034741474261775,4.2650663372643765,0.09734495359258521,0.3331222564074149,1.0096030983160917,3.2574979804225466,0.7637318091271313,0.9978532121410683,0.9992889715078728,0.000476732260254508,0.00023429623187263697,0.9992889715078728,0.000711028492127145,0.9999999999999999
101.0,100.0,1.0,0.78116547155085,0.0,0.4782969000000001,0.002034741474261775,4.743363237264377,0.052333938285095125,0.42596296171490494,1.0619370366011869,3.6834609421374513,0.7650275693278346,0.9980315061640894,0.9993606222049107,0.0004286917117730844,0.0002106860833161216,0.9993606222049107,0.0006393777950892061,0.9999999999999999
101.0,100.0,1.0,0.851123982030245,0.0,0.531441,0.002034741474261775,5.274804237264377,0.0395594099329323,0.4918815900670678,1.1014964465341193,4.175342532204519,0.7677414577454336,0.9981952760782533,0.9994250030198937,0.00038552549300169476,0.00018947148710455583,0.9994250030198937,0.0005749969801062506,0.9999999999999999
101.0,100.0,1.0,0.881450580931242,0.0,0.5904900000000001,0.002034741474261775,5.865294237264377,0.03500112323295547,0.5554888767670446,1.1364975697670747,4.7308314089715635,0.7717196567975873,0.9983456925619013,0.9994828610520546,0.00034673268687454025,0.0001704062610707527,0.9994828610520546,0.0005171389479452929,0.9999999999999999
101.0,100.0,1.0,0.48317980795431315,0.0,0.6561,0.002034741474261775,6.521394237264377,0.16954286400058757,0.4865571359994124,1.3060404337676623,5.217388544970976,0.7746084501590685,0.9984838304133925,0.9995348648158864,0.00031186506602990863,0.00015327011808370224,0.9995348648158864,0.00046513518411361084,1.0
101.0,100.0,1.0,0.2609538289516391,0.0,0.7290000000000001,0.002034741474261775,7.250394237264377,0.2693823293471276,0.4596176706528725,1.57542276311479,5.677006215623848,0.7754466244861212,0.9986106769993884,0.9995816128505349,0.00028052132036117535,0.00013786582910389213,0.9995816128505349,0.0004183871494650675,1.0
101.0,100.0,1.0,0.24945639515515217,0.0,0.81,0.002034741474261775,8.060394237264378,0.30397015996216337,0.5060298400378366,1.8793929230769533,6.183036055661685,0.7745706381295286,0.9987271398369084,0.9996236413215441,0.00025234196017933665,0.00012401671827664933,0.9996236413215441,0.000376358678455986,1.0000000000000002
101.0,100.0,1.0,0.22838780367915446,0.0,0.9,0.002034741474261775,8.960394237264378,0.3472254883443805,0.5527745116556195,2.2266184114213337,6.735810567317304,0.7722183812299508,0.998834053416741,0.9996614307447006,0.00022700480799125046,0.00011156444730828035,0.9996614307447006,0.0003385692552995308,1.0000000000000002
101.0,100.0,1.0,0.4135248662522779,0.0,1.0,0.002034741474261775,9.960394237264378,0.29323756687386104,0.706762433126139,2.519855978295195,7.442573000443443,0.7696516495636827,0.9989321853602063,0.9996954119429429,0.00020422100449592117,0.000100367052561316,0.9996954119429429,0.00030458805705723714,1.0
102.0,101.0,0.20074702183847437,0.9739220212527968,0.3236974561554179,0.48630254384458216,0.3236974561554179,0.48630254384458216,0.010561581392617293,0.7994384186073827,0.010561581392617293,0.7994384186073827,0.9869610106263984,0.6003735109192372,0.5996332229896204,0.3991337313876916,0.0012330456226880395,0.6002124261544153,0.3997875738455847,1.0
102.0,101.0,0.6724104808200423,0.3308902254088528,0.14741528363098097,0.752584716369019,0.4711127397863989,1.2388872602136012,0.30109939856601625,0.5989006014339838,0.31166097995863357,1.3983390200413666,0.8721339042256941,0.6845991285945171,0.7240720398676804,0.27534350659637574,0.0005844535359438925,0.7243465774285505,0.2756534225714496,1.0
102.0,101.0,0.2817328880118626,0.6316347395866814,0.3591335559940687,0.6408664440059313,0.8302462957804676,1.8797537042195325,0.18418263020665931,0.8158173697933406,0.4958436101652929,2.214156389834707,0.8435819939738922,0.6892817415444963,0.6933801933675886,0.30625093905587153,0.00036886757654002215,0.6935534629237113,0.3064465370762888,1.0000000000000002
103.0,100.0,0.8491380376282766,0.19391798874772448,0.04454124008043949,0.5459487599195605,0.04454124008043949,0.5459487599195605,0.2379916834121781,0.35249831658782194,0.2379916834121781,0.35249831658782194,0.5969589943738622,0.9245690188141383,0.9230059002173503,0.07530345412507311,0.0016906456575766287,0.9230059002173503,0.07699409978264973,1.0
103.0,100.0,0.8414799618243122,0.04618503100513194,0.05200249852353439,0.6040975014764657,0.09654373860397389,1.1500462613960263,0.31289900057876646,0.34320099942123355,0.5508906839909445,0.6956993160090554,0.5705781090626849,0.923201505277716,0.9218142670236427,0.07738418759686587,0.00080154537949166,0.9218142670236427,0.07818573297635753,1.0000000000000002
103.0,100.0,0.6879444114114515,0.14466739509079318,0.11374426204052596,0.6152557379594741,0.21028800064449985,1.7653019993555004,0.31176873448940595,0.41723126551059414,0.8626594184803504,1.1129305815196495,0.5668280271086998,0.9078407049839318,0.8931047912594419,0.10638928692571542,0.0005059218148427342,0.8931047912594419,0.10689520874055815,1.0
103.0,100.0,0.03053279107006135,0.5576442837958643,0.3926342196166252,0.4173657803833749,0.6029222202611251,2.182667779738875,0.17915406506267498,0.6308459349373251,1.0418134835430255,1.7437765164569745,0.591808254081152,0.8553716889619327,0.7832755373911753,0.21636560106119848,0.0003588615476263103,0.7832755373911753,0.2167244626088248,1.0
103.0,100.0,0.5914788356823822,0.19039796772474038,0.18383452394292799,0.716165476057072,0.7867567442040531,2.8988332557959473,0.36432091452386683,0.5356790854761332,1.4061343980668923,2.279455601933108,0.6013662521824618,0.8307003754630716,0.7863183201267152,0.21341042649278955,0.0002712533804952544,0.7863183201267152,0.2136816798732848,1.0
103.0,100.0,0.6912921862147076,0.26879909415131287,0.15435390689264622,0.8456460931073537,0.9411106510966993,3.744479348903301,0.36560045292434357,0.6343995470756565,1.7717348509912358,2.9138551490087643,0.6077859613663152,0.8208241193464291,0.7989773692393191,0.20080925600419477,0.00021337475648605913,0.7989773692393191,0.20102263076068083,0.9999999999999999
103.0,101.0,0.13245069810470944,0.20774976722232308,0.3513574672675927,0.4586425327324074,0.3513574672675927,0.4586425327324074,0.32086134427495916,0.48913865572504095,0.32086134427495916,0.48913865572504095,0.6075851954974584,0.8077548973754213,0.5655271673642508,0.43323978701306126,0.0012330456226880395,0.5662510954264263,0.43374890457357385,1.0
103.0,101.0,0.5740838511922448,0.4750668637641461,0.19166226696348984,0.7083377330365102,0.5430197342310825,1.1669802657689177,0.23621991130613426,0.6637800886938657,0.5570812555810934,1.1529187444189066,0.6141004447060239,0.7955028979550252,0.6820457427053873,0.3173698037586689,0.0005844535359438924,0.682388878683426,0.31761112131657404,1.0
103.0,101.0,0.31624419787215297,0.24849224951515303,0.3418779010639235,0.6581220989360765,0.884897635295006,1.8251023647049942,0.3757538752424235,0.6242461247575766,0.932835130823517,1.7771648691764832,0.6196923157689422,0.7791306376966654,0.6732210862061949,0.3264100462172652,0.00036886757654002215,0.6734376504475909,0.3265623495524093,1.0000000000000002
103.0,102.0,0.3682618494333476,0.7315765832424467,0.25585395097949426,0.5541460490205058,0.25585395097949426,0.5541460490205058,0.1087114837868091,0.701288516213191,0.1087114837868091,0.701288516213191,0.6291803240376228,0.7754680094917349,0.6832873600746063,0.3154795943027056,0.0012330456226880395,0.6835996724186818,0.3164003275813182,1.0
103.0,102.0,0.2062421174106085,0.9369873880670712,0.3571910471652262,0.5428089528347738,0.6130449981447205,1.0969550018552796,0.02835567536981798,0.871644324630182,0.1370671591566271,1.572932840843373,0.6510573811631082,0.7653843413038048,0.6411192296056574,0.3582963168583989,0.0005844535359438925,0.6412672631013004,0.3587327368986998,1.0000000000000002
103.0,102.0,0.3118942910817203,0.6823493749524494,0.34405285445913986,0.6559471455408601,0.9570978526038603,1.7529021473961397,0.1588253125237753,0.8411746874762247,0.2958924716804024,2.4141075283195974,0.6766081611003609,0.752749795771651,0.6465887670218148,0.35304236540164524,0.00036886757654002215,0.6466821957606732,0.35331780423932685,1.0
104.0,101.0,0.7832631417981981,0.8400953145601426,0.07110052633310111,0.5849994736668989,0.07110052633310111,0.5849994736668989,0.05245673205854521,0.6036432679414548,0.05245673205854521,0.6036432679414548,0.9200476572800713,0.891631570899099,0.8902746517530039,0.1082035098662321,0.0015218383807639629,0.8902746517530039,0.10972534824699606,1.0
104.0,101.0,0.8426785881164611,0.3288133702984365,0.057343654631549924,0.6716563453684502,0.12844418096465104,1.2566558190353492,0.24464752652621993,0.4843524734737802,0.29710425858476514,1.087995741415235,0.828747310090481,0.9022414720273603,0.9066126679426803,0.09266588338839264,0.0007214486689272058,0.9066126679426803,0.09338733205731985,1.0
104.0,101.0,0.2587414550069719,0.4458302055035296,0.3002097107221764,0.5097902892778235,0.42865389168682744,1.7664461083131728,0.22443876677107052,0.5855612332289296,0.5215430253558356,1.6735569746441645,0.7943714996579219,0.851710549539792,0.8043559529680674,0.1951886943612893,0.0004553526706434133,0.8043559529680674,0.19564404703193272,1.0
104.0,101.0,0.3560803481895838,0.3161968682884404,0.2897638433146873,0.6102361566853127,0.7184177350015147,2.3766822649984856,0.30771140927020185,0.5922885907297982,0.8292544346260375,2.265845565373963,0.7680717938422152,0.8163220757309526,0.7676374358058478,0.23203957721052765,0.0003229869836245599,0.7676374358058478,0.23236256419415222,1.0
104.0,101.0,0.4909875514342935,0.5042578959341697,0.25450622428285324,0.7454937757171467,0.9729239592843679,3.1221760407156323,0.24787105203291515,0.7521289479670848,1.0771254866589528,3.0179745133410476,0.7569260983429628,0.7970034312107416,0.7622314007752817,0.23752446456003704,0.000244134664681038,0.7622314007752817,0.23776859922471807,0.9999999999999998
104.0,102.0,0.27058796313981315,0.1813434831723455,0.3282354165870841,0.5717645834129159,0.3282354165870841,0.5717645834129159,0.36839543257244456,0.5316045674275555,0.36839543257244456,0.5316045674275555,0.7447872981092297,0.7851964702180224,0.6345888828112274,0.3643012392753431,0.0011098779134295228,0.6345888828112274,0.3654111171887726,1.0
104.0,102.0,0.8317889160570903,0.11965882070302813,0.08410554197145487,0.9158944580285451,0.412340958558539,1.487659041441461,0.44017058964848593,0.559829410351514,0.8085660222209305,1.0914339777790696,0.7220366645290471,0.7849002447252602,0.7825665657240721,0.21690739534904735,0.0005260389268805893,0.7825665657240721,0.21743343427592793,1.0
104.0,103.0,0.6171748265670689,0.727073713453689,0.08239684216272,0.34807036783728007,0.08239684216272,0.34807036783728007,0.05874290855262553,0.37172430144737456,0.05874290855262553,0.37172430144737456,0.7261924487425979,0.7855959240711977,0.8067133718858497,0.19096895488934137,0.002317673224808902,0.8067133718858497,0.1932866281141503,1.0
104.0,103.0,0.2067413978896644,0.32115862948665896,0.18970656514385353,0.28859033485614655,0.27210340730657356,0.6366607026934266,0.16234386155414124,0.3159530384458588,0.22108677010676678,0.6876773398932334,0.7279745497536376,0.780632413107502,0.6998085500354883,0.29909226393484956,0.0010991860296621285,0.6998085500354883,0.3001914499645117,1.0
104.0,103.0,0.41750044683556464,0.9159123095986519,0.15478207251663037,0.37665892748336965,0.4268854798232039,1.0133196301767962,0.022343823137291424,0.5090971768627086,0.2434305932440582,1.196774516755942,0.7366974948770308,0.7741081525547852,0.7031057710979086,0.2962003651397017,0.0006938637623897962,0.7031057710979086,0.2968942289020915,1.0
104.0,103.0,0.3178028631014397,0.49447253453303075,0.20141529368361547,0.3890747063163846,0.6283007735068193,1.4023943364931808,0.14925445654179537,0.4412355434582047,0.39268504978585356,1.6380100602141467,0.744156905935113,0.7651998904415732,0.6902582624679255,0.309249537696047,0.0004921998360275623,0.6902582624679255,0.30974173753207457,1.0
104.0,103.0,0.34655264559682697,0.33290312243331055,0.2143634046119609,0.4417365953880391,0.8426641781187802,1.84413093188122,0.21884113068575248,0.4372588693142475,0.611526180471606,2.075268929528394,0.7476495314224092,0.7554498452326728,0.6861129127812201,0.3135150350499671,0.00037205216881282293,0.6861129127812201,0.3138870872187799,1.0
104.0,103.0,0.4830945574817044,0.6807269498527241,0.18841203379791877,0.5405879662020813,1.031076211916699,2.3847188980833014,0.11637502677868208,0.6126249732213179,0.7279012072502881,2.687893902749712,0.7529828822557509,0.7476634868886697,0.6979402689683963,0.3017670591072401,0.0002926719243636473,0.6979402689683963,0.3020597310316038,1.0
104.0,103.0,0.29816337660640524,0.9304798923649115,0.2842438324744059,0.5257561675255942,1.3153200443911048,2.9104750656088956,0.028155643592210858,0.7818443564077892,0.756056850842499,3.4697382591575012,0.7627832129922012,0.7391840897096006,0.688577276604471,0.3111861375251531,0.0002365858703759123,0.688577276604471,0.311422723395529,1.0
104.0,103.0,0.3749249409613937,0.8632920693779452,0.28128377656737286,0.6187162234326272,1.5966038209584776,3.5291912890415227,0.06151856877992465,0.8384814312200753,0.8175754196224236,4.308219690377577,0.7743326432422937,0.731654116117435,0.6883815743207109,0.3114233720486008,0.00019505363068819808,0.6883815743207109,0.31161842567928905,1.0
104.0,103.0,0.2337393837827364,0.009990753800624197,0.3831303081086318,0.6168696918913682,1.9797341290671095,4.146060980932891,0.4950046230996879,0.5049953769003122,1.3125800427221115,4.813215067277889,0.7760514462835271,0.7233840450835263,0.6767095857613705,0.32312719676815,0.0001632174704794396,0.6767095857613705,0.3232904142386294,1.0
