Consumer,Producer,Consumerrating,Producerrating,Consumerdis,Consumersat,Consumercum_dis,Consumercum_sat,Producerdis,Producersat,Producercum_dis,Producercum_sat,honesty,bayesT,Consumerbel,Consumerdisbel,Consumerunc,ConsumerT,ConsumerT_dash,Consumersum_tdt
103.0,100.0,0.0389482756945112,0.6820962085684482,4.2679270087186474e-16,4.613857188282605e-16,7.17116540331157e-16,1.0037291478378356e-15,1.4117764354517694e-16,7.470007761549483e-16,3.9881821265983e-16,1.3220274755091627e-15,0.7667165074351467,0.6175240344737211,1.0037291478361084e-12,7.17116540329923e-13,0.9999999999982792,1.0037291478361084e-12,0.9999999999989962,1.0
103.0,100.0,1.0,0.4912259850795423,0.0,1.7763568394002505e-15,7.17116540331157e-16,2.780085987238086e-15,4.518821005565401e-16,1.3244747388437105e-15,8.507003132163701e-16,2.6465022143528732e-15,0.7614832205781877,0.710670390247797,2.7800859872283635e-12,7.171165403286491e-13,0.9999999999965028,2.7800859872283635e-12,0.9999999999972199,1.0
103.0,100.0,1.0,0.7257685124098597,0.0,3.552713678800501e-15,7.17116540331157e-16,6.332799666038587e-15,4.871329785596506e-16,3.0655807002408506e-15,1.3378332917760206e-15,5.712082914593724e-15,0.7865494915468713,0.8071336991678913,6.3327996659939415e-12,7.171165403261014e-13,0.9999999999929501,6.3327996659939415e-12,0.9999999999936672,1.0
103.0,100.0,1.0,0.1564035796606852,0.0,7.105427357601002e-15,7.17116540331157e-16,1.343822702363959e-14,2.997056541926621e-15,4.1083708156743814e-15,4.3348898337026415e-15,9.820453730268105e-15,0.7394169152451309,0.8793697222294875,1.3438227023449367e-11,7.17116540321006e-13,0.9999999999858447,1.3438227023449367e-11,0.9999999999865617,1.0
103.0,100.0,1.0,0.06588773022339267,0.0,1.4210854715202004e-14,7.17116540331157e-16,2.764908173884159e-14,6.637266876741473e-15,7.57358783846053e-15,1.0972156710444114e-14,1.7394041568728636e-14,0.6757457926580736,0.927468092225011,2.764908173805729e-11,7.171165403108152e-13,0.9999999999716338,2.764908173805729e-11,0.9999999999723509,1.0
103.0,100.0,1.0,0.7144551265742658,0.0,2.842170943040401e-14,7.17116540331157e-16,5.60707911692456e-14,4.057836710923854e-15,2.4363872719480153e-14,1.5029993421367968e-14,4.175791428820879e-14,0.7056847725320301,0.9575671681182071,5.6070791166061456e-11,7.171165402904335e-13,0.9999999999432121,5.6070791166061456e-11,0.9999999999439292,1.0
103.0,100.0,1.0,0.1418619178657291,0.0,5.684341886080802e-14,7.17116540331157e-16,1.1291421003005361e-13,2.4389751221584416e-14,3.24536676392236e-14,3.9419744642952384e-14,7.42115819274324e-14,0.6793169747085603,0.9756767894081321,1.1291421001722303e-10,7.171165402496701e-13,0.9999999998863687,1.1291421001722303e-10,0.9999999998870858,1.0
103.0,100.0,1.0,0.46309941737870797,0.0,1.1368683772161603e-13,7.17116540331157e-16,2.2660104775166964e-13,3.0519264704553963e-14,8.316757301706207e-14,6.993900934750635e-14,1.5737915494449447e-13,0.6858329691844811,0.9862765844972042,2.266010477001591e-10,7.171165401681434e-13,0.9999999997726818,2.266010477001591e-10,0.9999999997733989,1.0
103.0,100.0,1.0,0.01782884027595666,0.0,2.2737367544323206e-13,7.17116540331157e-16,4.539747231949017e-13,1.1165993325039873e-13,1.1571374219283331e-13,1.8159894259790507e-13,2.730928971373278e-13,0.6431881178527388,0.9923545411987825,4.539747229884831e-10,7.1711654000509e-13,0.9999999995453082,4.539747229884831e-10,0.9999999995460253,1.0
103.0,100.0,1.0,0.707308459781443,0.0,4.547473508864641e-13,7.17116540331157e-16,9.087220740813658e-13,6.655035127063389e-14,3.8819699961583023e-13,2.4814929386853896e-13,6.61289896753158e-13,0.685182157777756,0.9957844730626406,9.087220732549383e-10,7.171165396789832e-13,0.9999999990905608,9.087220732549383e-10,0.9999999990912779,1.0
103.0,100.0,1.0,0.8336935446826808,0.0,9.094947017729282e-13,7.17116540331157e-16,1.818216775854294e-12,7.562741999086904e-14,8.338672817820592e-13,3.23776713859408e-13,1.4951571785352171e-12,0.7536049585613818,0.9976955484456774,1.818216772547078e-09,7.171165390267694e-13,0.9999999981810661,1.818216772547078e-09,0.9999999981817832,1.0
103.0,100.0,1.0,0.536135205536743,0.0,1.8189894035458565e-12,7.17116540331157e-16,3.6372061794001503e-12,4.218825729033206e-13,1.3971068306425359e-12,7.456592867627286e-13,2.892264009177753e-12,0.7743208123059446,0.9987493416109167,3.6372061661682734e-09,7.17116537722342e-13,0.9999999963620767,3.6372061661682734e-09,0.9999999963627938,1.0
103.0,100.0,1.0,0.05587621355607075,0.0,3.637978807091713e-12,7.17116540331157e-16,7.275184986491863e-12,1.7173511631770984e-12,1.9206276439146143e-12,2.463010449939827e-12,4.812891653092367e-12,0.7178986665053265,0.9993254279154671,7.2751849335583295e-09,7.171165351134873e-13,0.9999999927240979,7.2751849335583295e-09,0.999999992724815,0.9999999999999999
103.0,100.0,1.0,0.7088085202989567,0.0,7.275957614183426e-12,7.17116540331157e-16,1.4551142600675289e-11,1.0593484319580723e-12,6.216609182225354e-12,3.5223588818978992e-12,1.1029500835317721e-11,0.7379222294051642,0.9996380846612927,1.4551142388929105e-08,7.171165298957779e-13,0.9999999854481405,1.4551142388929105e-08,0.9999999854488576,1.0
103.0,100.0,1.0,0.8180702056914279,0.0,1.4551915228366852e-11,7.17116540331157e-16,2.910305782904214e-11,1.32371347214628e-12,1.3228201756220573e-11,4.846072354044179e-12,2.4257702591538292e-11,0.7857069326589938,0.9998067253945394,2.9103056982033317e-08,7.171165194603592e-13,0.9999999708962259,2.9103056982033317e-08,0.999999970896943,1.0
103.0,100.0,1.0,0.9902938817114056,0.0,2.9103830456733704e-11,7.17116540331157e-16,5.820688828577584e-11,1.4124261053212622e-13,2.8962587846201576e-11,4.987314964576305e-12,5.322029043773987e-11,0.850013329412135,0.9998972035700867,5.8206884897692455e-08,7.171164985895228e-13,0.999999941792398,5.8206884897692455e-08,0.9999999417931151,1.0
103.0,100.0,1.0,0.9790719119495291,0.0,5.820766091346741e-11,7.17116540331157e-16,1.1641454919924325e-10,6.090875264044985e-13,5.7598573387062905e-11,5.5964024909808036e-12,1.1081886382480277e-10,0.9009705427028101,0.9999455220334071,1.1641453564681407e-07,7.171164568478537e-13,0.9999998835847472,1.1641453564681407e-07,0.9999998835854643,1.0
103.0,100.0,1.0,0.6327325404846027,0.0,1.1641532182693481e-10,7.17116540331157e-16,2.3282987102617806e-10,2.1377779748022865e-11,9.503754207891195e-11,2.6974182239003668e-11,2.0585640590371474e-10,0.892558620203038,0.9999712210876908,2.3282981681627487e-07,7.1711637336453e-13,0.999999767169466,2.3282981681627487e-07,0.9999997671701831,1.0
103.0,100.0,1.0,0.06341166148701538,0.0,2.3283064365386963e-10,7.17116540331157e-16,4.656605146800477e-10,1.0903323284734327e-10,1.2379741080652634e-10,1.3600741508634695e-10,3.296538167102411e-10,0.8002423161831618,0.9999848405644025,4.6566029784009984e-07,7.17116206397941e-13,0.999999534338985,4.6566029784009984e-07,0.9999995343397021,1.0
103.0,100.0,1.0,0.30987418607717976,0.0,4.656612873077393e-10,7.17116540331157e-16,9.31321801987787e-10,1.606824374578009e-10,3.0497884984993833e-10,2.966898525441478e-10,6.346326665601794e-10,0.7408369543909545,0.9999920352883135,9.31320934627628e-07,7.171158724649962e-13,0.9999990686783482,9.31320934627628e-07,0.9999990686790653,0.9999999999999999
103.0,100.0,1.0,0.9753876655106745,0.0,9.313225746154785e-10,7.17116540331157e-16,1.8626443766032655e-09,1.1461011361948e-11,9.198615632535306e-10,3.081508639060958e-10,1.55449422981371e-09,0.7876998745186421,0.9999958251460573,1.8626409071643183e-06,7.171152046000396e-13,0.9999981373583757,1.8626409071643183e-06,0.9999981373590928,1.0
103.0,100.0,1.0,0.9010801824507666,0.0,1.862645149230957e-09,7.17116540331157e-16,3.7252895258342227e-09,9.212625916044545e-11,1.7705188900705116e-09,4.0027712306654126e-10,3.3250131198842217e-09,0.8401256605860655,0.9999978163236602,3.7252756481011983e-06,7.171138688738583e-13,0.9999962747236348,3.7252756481011983e-06,0.9999962747243519,1.0
103.0,100.0,1.0,0.2455672590000001,0.0,3.725290298461914e-09,7.17116540331157e-16,7.450579824296137e-09,1.4052404854446648e-09,2.320049813017249e-09,1.805517608511206e-09,5.645062932901471e-09,0.7988965896041532,0.9999988600370584,7.450524313564662e-06,7.171111974364233e-13,0.9999925494749693,7.450524313564662e-06,0.9999925494756864,1.0
103.0,100.0,1.0,0.594292083968499,0.0,7.450580596923828e-09,7.17116540331157e-16,1.4901160421219966e-08,1.5113797636013516e-09,5.939200833322477e-09,3.3168973721125577e-09,1.1584263766223947e-08,0.7881516865035445,0.9999994059561194,1.4900938379936053e-05,7.171058546212641e-13,0.9999850990609029,1.4900938379936053e-05,0.99998509906162,1.0
103.0,100.0,1.0,0.5396434610777767,0.0,1.4901161193847656e-08,7.17116540331157e-16,2.9802321615067622e-08,3.429923496560926e-09,1.147123769728673e-08,6.746820868673484e-09,2.3055501463510677e-08,0.7808829718175754,0.9999996909468483,2.9801433463141592e-05,7.170951692297808e-13,0.9999701985658198,2.9801433463141592e-05,0.9999701985665369,1.0
103.0,100.0,1.0,0.07687557810790713,0.0,2.9802322387695312e-08,7.17116540331157e-16,5.960464400276293e-08,1.3755625812591506e-08,1.6046696575103806e-08,2.050244668126499e-08,3.9102198038614484e-08,0.7184544966264637,0.9999998394578166,5.9601091500879106e-05,7.170737994021057e-13,0.9999403989077821,5.9601091500879106e-05,0.9999403989084992,1.0
103.0,100.0,1.0,0.5993613950981008,0.0,5.960464477539063e-08,7.17116540331157e-16,1.1920928877815356e-07,1.1939960864242887e-08,4.766468391114774e-08,3.244240754550788e-08,8.676688194976223e-08,0.7231539285460332,0.9999999167211041,0.00011919507961740104,7.170310635675231e-13,0.9998808049196656,0.00011919507961740104,0.9998808049203826,1.0
103.0,100.0,1.0,0.48022116014402927,0.0,1.1920928955078125e-07,7.17116540331157e-16,2.384185783289348e-07,3.0981233111379786e-08,8.822805643940147e-08,6.342364065688767e-08,1.749949383891637e-07,0.7285679494113435,0.9999999568566498,0.00023836174845956814,7.169456071782403e-13,0.9997616382508235,0.00023836174845956814,0.9997616382515405,1.0
103.0,100.0,1.0,0.896117474606303,0.0,2.384185791015625e-07,7.17116540331157e-16,4.7683715743049733e-07,1.2383762048923614e-08,2.2603481705263889e-07,7.580740270581129e-08,4.010297554418026e-07,0.7847941517047714,0.9999999776763738,0.0004766098921239919,7.167747554937155e-13,0.9995233901071592,0.0004766098921239919,0.9995233901078759,0.9999999999999999
103.0,100.0,1.0,0.25293460480876084,0.0,4.76837158203125e-07,7.17116540331157e-16,9.536743156336223e-07,1.781142700174425e-07,2.987228881856825e-07,2.5392167272325376e-07,6.997526436274851e-07,0.7592689898706495,0.9999999884622113,0.0009527656874679839,7.164332962971e-13,0.9990472343118156,0.0009527656874679839,0.9990472343125321,1.0
103.0,100.0,1.0,0.5172882074861495,0.0,9.5367431640625e-07,7.17116540331157e-16,1.9073486320398723e-06,2.30174919373441e-07,7.234993970328089e-07,4.840965920966948e-07,1.423252040660294e-06,0.7527314778897057,0.9999999940431179,0.0019037175789185666,7.157513529666821e-13,0.9980962824203656,0.0019037175789185666,0.9980962824210814,1.0
103.0,100.0,1.0,0.5722102713885235,0.0,1.9073486328125e-06,7.17116540331157e-16,3.814697264852372e-06,4.07972076999165e-07,1.499376555813335e-06,8.920686690958598e-07,2.9226285964736292e-06,0.7594405143491761,0.999999996927565,0.00380020064982487,7.143913535880781e-13,0.9961997993494608,0.00380020064982487,0.9961997993501752,1.0
103.0,100.0,1.0,0.4465612645791581,0.0,3.814697265625e-06,7.17116540331157e-16,7.629394530477372e-06,1.0556006153504217e-06,2.7590966502745783e-06,1.9476692844462813e-06,5.6817252467482076e-06,0.7520778029471968,0.9999999984167856,0.007571627596301905,7.116868009441107e-13,0.9924283724029864,0.007571627596301905,0.9924283724036981,1.0
103.0,100.0,1.0,0.09224427759221854,0.0,7.62939453125e-06,7.17116540331157e-16,1.5258789061727372e-05,3.4628132721244105e-06,4.1665812591255895e-06,5.410482556570692e-06,9.848306505873797e-06,0.6987482090555588,0.9999999991848944,0.015029457736404649,7.063386675956667e-13,0.984970542262889,0.015029457736404649,0.9849705422635954,1.0
103.0,100.0,1.0,0.6851773276680553,0.0,1.52587890625e-05,7.17116540331157e-16,3.051757812422737e-05,2.4019063746028497e-06,1.285688268789715e-05,7.812388931173542e-06,2.2705189193770947e-05,0.7213759242800019,0.999999999580698,0.029613835583236683,6.958799690112716e-13,0.9703861644160674,0.029613835583236683,0.9703861644167633,1.0
103.0,100.0,1.0,0.38984016343608585,0.0,3.0517578125e-05,7.17116540331157e-16,6.103515624922737e-05,9.31030024053824e-06,2.120727788446176e-05,1.712268917171178e-05,4.391246707823271e-05,0.7204188924451931,0.9999999997844743,0.057524160146536676,6.758650136209326e-13,0.9424758398527875,0.057524160146536676,0.9424758398534634,1.0
103.0,100.0,1.0,0.5821641770971039,0.0,6.103515625e-05,7.17116540331157e-16,0.00012207031249922737,1.2751337368862796e-05,4.82838188811372e-05,2.9874026540574577e-05,9.219628595936991e-05,0.7378454335125099,0.9999999998892999,0.10879025239270236,6.391012509130907e-13,0.8912097476066585,0.10879025239270236,0.8912097476072977,1.0
103.0,100.0,1.0,0.5524843258874841,0.0,0.0001220703125,7.17116540331157e-16,0.00024414062499922737,2.731418909378149e-05,9.475612340621851e-05,5.718821563435607e-05,0.0001869524093655884,0.7518012511371337,0.9999999999431812,0.1962323390888697,5.763950842222429e-13,0.803767660910554,0.1962323390888697,0.8037676609111304,1.0
103.0,100.0,1.0,0.8688879247060264,0.0,0.000244140625,7.17116540331157e-16,0.0004882812499992274,1.600489200365889e-05,0.0002281357329963411,7.319310763801496e-05,0.0004150881423619295,0.8009508833473511,0.9999999999708563,0.3280839895008054,4.818420848419502e-13,0.6719160104987127,0.3280839895008054,0.6719160104991946,1.0
103.0,100.0,1.0,0.3942442343084609,0.0,0.00048828125,7.17116540331157e-16,0.0009765624999992274,0.00014788959123328591,0.0003403916587667141,0.00022108269887130089,0.0007554798011286435,0.787281099851546,0.999999999985061,0.4940711462446823,3.6280994925846117e-13,0.5059288537549549,0.4940711462446823,0.5059288537553177,1.0
103.0,100.0,1.0,0.15147045274424242,0.0,0.0009765625,7.17116540331157e-16,0.0019531249999992274,0.0004143210679959754,0.0005622414320040246,0.0006354037668672763,0.0013177212331326681,0.7309771856077096,0.9999999999923469,0.6613756613754121,2.428331141862165e-13,0.338624338624345,0.6613756613754121,0.3386243386245878,1.0
103.0,100.0,1.0,0.0878794926144928,0.0,0.001953125,7.17116540331157e-16,0.003906249999999227,0.0008907426829936594,0.0010623823170063406,0.0015261464498609358,0.0023801035501390087,0.6701418472216323,0.9999999999960817,0.7961783439488961,1.4616388083182983e-13,0.20382165605095773,0.7961783439488961,0.2038216560511039,1.0
103.0,100.0,1.0,0.1996530218094713,0.0,0.00390625,7.17116540331157e-16,0.007812499999999227,0.0015631776917783763,0.0023430723082216234,0.0030893241416393123,0.004723175858360632,0.6373541785458934,0.9999999999979949,0.8865248226949533,8.13749265624013e-14,0.11347517730496524,0.8865248226949533,0.11347517730504662,0.9999999999999999
103.0,100.0,1.0,0.9995575576617336,0.0,0.0078125,7.17116540331157e-16,0.015624999999999226,1.7282903838531337e-06,0.007810771709616146,0.0030910524320231655,0.012533947567976779,0.7197634114482121,0.9999999999989745,0.9398496240601071,4.313482949360358e-14,0.060150375939849836,0.9398496240601071,0.06015037593989297,1.0
103.0,100.0,1.0,0.3083768888719868,0.0,0.015625,7.17116540331157e-16,0.031249999999999226,0.005403305555687603,0.010221694444312396,0.008494357987710768,0.022755642012289176,0.7239719779207336,0.9999999999994758,0.9689922480619931,2.223617179321421e-14,0.031007751937984548,0.9689922480619931,0.031007751938006783,0.9999999999999999
103.0,100.0,1.0,0.8657150634178566,0.0,0.03125,7.17116540331157e-16,0.06249999999999922,0.00209820213409599,0.02915179786590401,0.010592560121806758,0.051907439878193185,0.7772455079859139,0.9999999999997321,0.9842519685039258,1.12931738634828e-14,0.01574803149606301,0.9842519685039258,0.015748031496074302,1.0000000000000002
103.0,100.0,1.0,0.3232753839787018,0.0,0.0625,7.17116540331157e-16,0.12499999999999922,0.02114764425066557,0.041352355749334435,0.031740204372472325,0.09325979562752762,0.7616619365030675,0.9999999999998632,0.9920634920634863,5.691401113739344e-15,0.00793650793650794,0.9920634920634863,0.007936507936513631,1.0
103.0,100.0,1.0,0.9611467939452629,0.0,0.125,7.17116540331157e-16,0.24999999999999922,0.0024283253784210673,0.12257167462157893,0.03416852975089339,0.21583147024910654,0.8124939087497471,0.9999999999999302,0.9960159362549772,2.8570380092874787e-15,0.003984063745019921,0.9960159362549772,0.003984063745022778,1.0
103.0,100.0,1.0,0.04432643748646248,0.0,0.25,7.17116540331157e-16,0.4999999999999992,0.11945919531419219,0.1305408046858078,0.1536277250650856,0.34637227493491435,0.7526192293097878,0.9999999999999644,0.9980039920159667,1.4313703399823498e-15,0.0019960079840319364,0.9980039920159667,0.001996007984033368,1.0
103.0,100.0,1.0,0.5243976808014277,0.0,0.5,7.17116540331157e-16,0.9999999999999992,0.11890057979964308,0.3810994202003569,0.2725283048647287,0.7274716951352713,0.7400454622225295,0.9999999999999818,0.9990009990009984,7.164001401909661e-16,0.0009990009990009992,0.9990009990009984,0.0009990009990017157,1.0
103.0,100.0,1.0,0.5270357169475184,0.0,1.0,7.17116540331157e-16,1.9999999999999991,0.2364821415262408,0.7635178584737592,0.5090104463909695,1.4909895536090305,0.7427701195135223,0.9999999999999908,0.999500249875062,3.5837908062526593e-16,0.0004997501249375313,0.999500249875062,0.0004997501249378897,0.9999999999999999
103.0,101.0,0.7540700627435782,0.0886994632996898,0.00768531053926318,0.05481468946073682,0.00768531053926318,0.05481468946073682,0.028478141771884694,0.034021858228115306,0.028478141771884694,0.034021858228115306,0.7397174981617736,0.9981082312518645,0.8632234560745956,0.12102851242934141,0.015748031496062992,0.8657335786596608,0.1342664213403392,1.0
103.0,101.0,0.009865127073959923,0.6841401175224215,0.061883429557877505,0.06311657044212249,0.06956874009714069,0.11793125990285931,0.019741242654848654,0.10525875734515135,0.04821938442673335,0.13928061557326665,0.7398548122012873,0.9818225763208375,0.6256300260098637,0.3690649342023379,0.005305039787798408,0.6264756110716762,0.37352438892832385,1.0
103.0,101.0,0.5303736665589953,0.4943434405712096,0.058703291680125586,0.19129670831987441,0.12827203177726626,0.30922796822273374,0.0632070699285988,0.1867929300714012,0.11142645435533215,0.32607354564466784,0.7403640528000297,0.9561544357517425,0.7051949104281271,0.2925245878614966,0.002280501710376283,0.7055584059450065,0.2944415940549934,1.0
103.0,101.0,0.2323723115677494,0.04320251709763767,0.19190692210806265,0.30809307789193735,0.3201789538853289,0.6173210461146711,0.23919937072559058,0.2608006292744094,0.3506258250809227,0.5868741749190772,0.7213032306523052,0.9065413268801713,0.6577741567551104,0.34116031314366424,0.0010655301012253596,0.6579439945645421,0.3420560054354579,1.0
103.0,101.0,0.11167142520072904,0.02895361714372846,0.4441642873996355,0.5558357126003646,0.7643432412849644,1.1731567587150358,0.48552319142813577,0.5144768085718643,0.8361490165090585,1.1013509834909416,0.6821397230955581,0.8294151037905453,0.6051879075135598,0.39429622970593986,0.0005158627805003868,0.6052701323183839,0.3947298676816161,1.0
103.0,102.0,0.8782743408561742,0.4044856715871735,0.015215707392978228,0.23478429260702177,0.015215707392978228,0.23478429260702177,0.07443929105160331,0.1755607089483967,0.07443929105160331,0.1755607089483967,0.682783022701895,0.8329262099229466,0.9353955880757839,0.06062034817919613,0.00398406374501992,0.9373733061139041,0.06262669388609583,1.0
103.0,102.0,0.657301276840155,0.3405276725086326,0.08567468078996124,0.4143253192100388,0.10089038818293947,0.6491096118170605,0.16486808187284185,0.33513191812715815,0.23930737292444515,0.5106926270755549,0.6826201450433997,0.8357775914557758,0.8643270463609327,0.13434139571629755,0.0013315579227696406,0.8649880413377212,0.13501195866227866,0.9999999999999999
103.0,102.0,0.6311985601921528,0.3237941841448079,0.1844007199039236,0.8155992800960764,0.2852911080868631,1.464708891913137,0.33810290792759606,0.6618970920724039,0.5774102808520412,1.1725897191479588,0.6804872447109884,0.8359810442427363,0.8364985105157836,0.16293038725691783,0.0005711022272986865,0.836782009789095,0.16321799021090516,1.0000000000000002
104.0,100.0,0.496907336531043,0.43304106603180725,0.12577316586723924,0.37422683413276076,0.12577316586723924,0.37422683413276076,0.1417397334920482,0.35826026650795184,0.1417397334920482,0.35826026650795184,0.7165205330159037,0.7484536682655215,0.7469597487679855,0.2510442432479825,0.001996007984031936,0.7469597487679855,0.25304025123201446,1.0
104.0,100.0,0.4862514885441037,0.44903614663165836,0.25687425572794814,0.7431257442720518,0.3826474215951874,1.1173525784048126,0.2754819266841708,0.7245180733158292,0.417221660176219,1.082778339823781,0.7205193031658663,0.7457897062687867,0.7444054486374502,0.2549283288442288,0.0006662225183211193,0.7444054486374502,0.2555945513625499,1.0
104.0,101.0,0.568001756943264,0.7872443435491704,0.053999780382091994,0.196000219617908,0.053999780382091994,0.196000219617908,0.0265944570563537,0.22340554294364628,0.0265944570563537,0.22340554294364628,0.7397529552335018,0.7500353920691029,0.7808773689956494,0.21513856725933064,0.00398406374501992,0.7808773689956494,0.21912263100435056,1.0
104.0,101.0,0.2788570436873121,0.644241513566105,0.18028573907817197,0.31971426092182803,0.23428551946026396,0.515714480539736,0.08893962160847374,0.41106037839152626,0.11553407866482744,0.6344659213351725,0.7663033568701839,0.7344313708984057,0.686703702449715,0.31196473962751525,0.0013315579227696406,0.686703702449715,0.3132962975502849,0.9999999999999999
104.0,101.0,0.8260730071231959,0.02397008975396475,0.08696349643840207,0.9130365035615979,0.32124901589866606,1.428750984101334,0.4880149551230176,0.5119850448769824,0.6035490337878451,1.146450966212155,0.7253391656468857,0.7646410730098002,0.815962869275462,0.18346602849723934,0.0005711022272986865,0.815962869275462,0.18403713072453803,1.0
104.0,102.0,0.2511125458279293,0.5001062782691369,0.09361093177150884,0.15638906822849116,0.09361093177150884,0.15638906822849116,0.06248671521635789,0.1875132847836421,0.06248671521635789,0.1875132847836421,0.7265748643212697,0.7576868330050084,0.6230640168465783,0.3729519194084017,0.00398406374501992,0.6230640168465783,0.37693598315342164,1.0
104.0,102.0,0.46523316778135393,0.3349888789771156,0.13369170805466152,0.3663082919453385,0.22730263982617036,0.5226973601738296,0.1662527802557211,0.3337472197442789,0.228739495472079,0.521260504527921,0.722458230632047,0.7497620043824126,0.6960018111502392,0.30266663092699114,0.0013315579227696406,0.6960018111502392,0.30399818884976076,1.0
104.0,102.0,0.048732006258836336,0.44116089214256926,0.47563399687058183,0.5243660031294182,0.7029366366967522,1.0470633633032478,0.27941955392871537,0.7205804460712846,0.5081590494007944,1.2418409505992056,0.7194634368977968,0.714425985133616,0.5979802189053386,0.4014486788673628,0.0005711022272986865,0.5979802189053386,0.40201978109466147,1.0
104.0,103.0,0.02986056673252946,0.03588312137179095,0.48506971663373527,0.5149302833662648,0.48506971663373527,0.5149302833662648,0.4820584393141045,0.5179415606858955,0.4820584393141045,0.5179415606858955,0.6957549808728671,0.6909559025727511,0.5144158674987661,0.4845851315022331,0.0009990009990009992,0.5144158674987661,0.4855841325012341,1.0000000000000002
